,text,labels
579,Is this something that happened recently or a longer time ago?,0
106,Was it a recent or distant event?,0
15,"Did this happen a long time ago, or fairly recently?",0
135,Do you think it's possible that you're just trying to control every move another person makes?,0
255,"If you had a magic wand, are there people you would eliminate from your life right now, in order to feel better?",0
973,"Thanks so much for talking with me, I really hope it's done some good. I look forward to another session soon.",1
317,"Thanks, you were brilliant today. I hope I will see you soon, bye!",0
198,"In your own time, have a look at this protocol and try to complete it. You can press ""continue"" when you are finished.",1
1016,Has this protocol made you feel better or worse?,0
892,Do you think someone else's problem should be your problem to solve?,0
753,Do you always feel angry with yourself for the bad things that happen to you?,0
235,I see. Could you tell me if the cause of this anxiety is something that happened some time ago or if it happened in recently?,0
822,Could you tell me if this was something that happened recently or a while ago?,0
322,"I am sorry to hear that you feel worse. Do you feel like attempting another protocol, perhaps?",1
306,Has it helped you?,0
207,"Thank you for your response, that's helpful. Trying to look at yourself from the outside, do you feel that you are controlling or trying to control someone else's behaviour?",1
301,"Thank you. I get the impression you are feeling {}, am I right?",0
36,"Oh I am very glad to hear that! Feeling happy/content is something we all want to maintain, so may I recommend a therapeutic protocol you may use to enhance and maintain that positive feeling?",1
573,That's tough. Was that recent or did it happen a while ago? Either way your feelings are completely valid.,1
487,"Do you feel like you're currently experiencing intense personal difficulties, possibly with your loved ones or friends?",1
523,Thank you for your cooperation so far. May I ask if you feel obliged to rescue other people in your life from their own problems?,1
61,Do you feel you are being negatively affected by someone else?,0
186,Please try to look deeply into your relationships with others before answering the next question. Are you having any thoughts that you could be controlling someone else or trying to control them?,1
191,Do you feel that someone has done something to harm you in any way?,0
118,Thank you for answering that. Do you ever imagine what it would be like to have a viewpoint other than your own?,0
257,"While you are irritated, do you often find yourself trying to take control of other people?",0
519,Are you usually able to put yourself in the other person's shoes?,0
942,"I understand, thank you. Was this event recent or more distant?",0
