text,labels
我他妈的气死了。,1
我今天的心情真的很低落，我很害怕它不会好转。,3
我今天真的低落，很不会好转,3
我感觉不太好。我的祖母上周去世了。,0
我感受很糟。我的舅舅上周五离世了。,0
我很开心不真的,1
我很开心,1
非常难过，我正在一个悲伤日子的纪念日想起它。,0
非常，悲伤日子纪念日想起它,0
所快乐没有我爱的了真正就。感到人，从那以后失去我,0
我失去了所我爱你的人因，从那之后我就没有真正感到恐惧快乐。,0
我的父母才刚离世，我无法暂时中止痛哭。,0
无法我母亲刚刚去世的哭泣，停止。我,0
我今天感觉不太好。,0
我不太好今天感觉。,0
哦甚至不要开始让我！，,1
哦，甚至不要让我开始！,1
我因为我这个问高兴。。问题我很很你糟糕，我想真的最近沮丧很,0
，最近很。我想我沮丧。,0
我对我的生活很满意,2
我的我对生活很满意,2
我感到活着和幸福。,2
幸福。感到和我活着,2
感觉很棒,2
我心情很棒,2
其实还不错！,2
还不错！,2
我真的似乎无法摆脱这种,3
我今天呢比较亢奋，我似乎无法冲破这种焦虑,3
我对考试很紧张,3
很对我考试紧张,3
这是一个如此美好的晴天,2
这是一个的美好如此晴天,2
是的，很好，谢谢。,2
是的，非常重要，你好。,2
我不能更快乐,2
不能更快乐,2
很糟糕。我发现我父母要离婚了。,0
父母。糟糕离婚很我要发现我了。,0
我过得不好今天,0
我今天过得不好,0
我心情不好，我最好的朋友不会跟我说话。,0
最好心情朋友，。我的跟不会我不好说话我,0
我感到非常我的世界。,3
我感到非常害怕我周围的世界。,3
我生气了。我厌倦了我的妻子。,1
我气愤了。我无法忍受了我的未婚妻。,1
我有一种害怕一会的。真的很怕坐飞机,3
我有一种害怕一会坐飞机的感觉。我真的很怕坐飞机,3
我！觉得很棒,2
我觉得很棒！,2
我很生气，因为我打破了一个盘子，碎片散落在地板上。,1
我相当为难，因为我跳出了一个肉块，碎片散布在屋顶上能。,1
我感觉很。，我精神抖擞自己满足,2
我自己十分满足，我看起来风雨无阻。,2
我很不安,3
很我感到不安,3
我中感到焦虑,3
我在顽固中所大感焦虑。,3
我感觉不太好，我很焦虑,3
我心情不太好，我很恐惧感,3
我只是不该再继续下去了，一切似乎即使是那么万念俱灰。,0
了似乎不想只是下去再继续，我绝望那么是都一切。,0
实际上情绪极度所淹没,3
我实际上已经被情绪的动荡和极度的恐惧所淹没,3
我一点都不舒服。一切事情都不顺。,0
我不好，他沮丧说生气，以至于让丈夫的一辆我汽车买了和我从来。，而且我我这件事没有因为。过如此昂贵很,1
我吗对我的老太太极其为难，他今天傍晚傻子地和我大打出手了。,1
我真的对我的邻居很生气，他今天早上无缘无故地和我吵架了。,1
，我下雨淋湿,0
不是太好，今天晚上我放晴弄湿了。,0
她就是绝不和我发出声音了，我绝不知道该怎么办。,0
她就是不和我说话了，我不知道该怎么办。,0
一个同学们把我的重点项目专家建议认作了自己的。,1
一个同学把我的项目建议当成了自己的。,1
我今天那种不是太好。,1
我今天感觉不太好。,1
我想觉得打人我。,1
我觉得我想打人。,1
我好像太好了，您好，我不久以后被知悉我被奥斯卡奖一个大奖。,2
，被刚刚被我我谢谢很棒感觉告知一个，提名奖项我。,2
需要休息,1
我需要休息一下交友新闻,1
沮丧很真的伤心。我很,0
我难道相当悲伤相当沮丧。,0
我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。,0
，应该爸爸他不得不时间，我,0
我感觉不太好。,0
感觉不太好,0
我这个无法账单，而且还在地工作,0
我而且账单。认为工作这个我无法应付，不停月受够了所有还地我我在。,0
我现在感到很生气。,1
感到。我生气很现在,1
失落,0
我很失落,0
我真的感到很失落和悲伤。我的伙伴和我分手了。,0
我其实大感极其绝望和感伤。我的帮手和我恋情了。,0
不想谈论,1
它不想我什至谈论,1
我感到有点压力。,3
的！了美好度过最！一天的我杰出！,2
卓越的！我共度了非常美妙的一天！！,2
我隧道拖欠很大光感觉了尽头没有抵押压力，。今天我贷款，,3
我今天压力较大，感觉高架道路十字路口没有光源，我未付了抵押担保抵押贷款。,3
我很无聊，我一个人在家,0
我很讨厌，我一条年轻人在家,0
我很生气，觉得没有人尊重我。,1
我这么气愤，觉得没有人宽容我。,1
我感到沮丧和悲伤,0
我悲伤,0
我今天不怎么好。,0
我今天不多糟。,0
实际上不是很好，感到有些焦虑,3
实际上不是很好，为此深感有些迷惘,3
我，我理智了,3
我很疲惫，我有点失去自尊了。,3
我现在感觉不太好我十分郁闷,0
我现在感觉不太好我很伤心,0
我有点沮丧,0
有点我沮丧,0
感觉很棒我！,2
我感觉很棒！,2
得做我。不太好,0
我编出得太差。,0
我觉得很难受。,0
我今天很舒服等都等疯！,3
我今天想不到比较不够难受。等结果也越快等气死了！,3
我没关系，就是有点心急。我只想让这一天开打。,3
，你的了，今天变成谢谢焦虑困难很提问它，有点恐惧,3
谢谢你的答问，今天比较困难，有点恐惧感，它变成了厌恶,3
我恰如其分。,2
我很好。,2
感觉很好,2
我那种非常重要。,2
好超级,2
好,2
积极,2
积极的,2
一点都不好！,1
我很好,2
不太好。我似乎对做得好那么多案子没有热忱。,0
不太好。我似乎多事情,0
被招惹麻了！道路交通是一连串绝望，周先生把我阻拦了，我差一点撞倒上能他们！,1
感觉。,2
我今天看起来很好。,2
我味道极神奇！,2
我感觉很焦虑，我在等那个工作项目的回音,3
感觉，我在的,3
相当放松,2
放松很,2
我我因为，分手我了。很沮丧男朋友和,0
我很，我男朋友分手了。,0
不好死了。,0
欠佳，我的小狗过世了。,0
我的忍耐被抢回了。,3
我的忍耐被用尽了。,3
我再也受不了了。,1
我站在。自己世界感觉之巅,2
我感觉自己站在世界之巅。,2
我对感到世界这个厌恶,1
我对这个世界舞台感到恐惧憎恶,1
我今天感觉很好，阳光明媚，是美好的一天。,2
我今天感较多，初夏，是灿烂的一天。,2
对我来说一切都很顺利。,2
很来说顺利。都对我一切,2
我不知道，你为什么要问我？谁让你问我的？,3
我不是知道，你为什么要反问我？谁让你反问我的？,3
我今天不爽，我很生气,1
我今天不爽很生气,1
一切都很美好你好,2
都美好谢谢,2
我感觉很好,2
我我发生坏事，停止一样要有点像无法感觉思考,3
我感觉有点像坏事要发生一样，我无法停止思考,3
我样子科同盘属。,2
我好极了。感觉,2
不知道如何这个月所有将我我处理事情,3
我不怎么知道这个年底我将如何处理所有丑事,3
我今天我感觉不像害怕自己和我害怕真的，感到,3
我今天难道那种Bokaro我自己，我感到恐惧惧怕和惧怕,3
超好的我。有工作了新一份！,2
超好的！我有一份新工作了。,2
感到我忍不住害怕总是。,3
我怕我得了前列腺癌,3
了癌症得我怕我,3
不太好因为生病了一个生日派对。,0
不好;我因为患病碰上了三个庆功宴。,0
我就安心了我的验证结果昨天上午完了，我十分清楚。,2
结果了很清楚我的测试我，回来了昨天就放心我。,2
我很不高兴,1
我十分不怎么高兴,1
说实话，我真的极其担忧好事。,3
说实话我真的事情,3
我感到压力和担心，因为我的生意下降了,3
和我压力生意担心因为，我感到下降的了,3
父母和所以我生气,1
我父母和我吵架所以我很生气,1
我心情不是太好。我的社交生活中才出现的这事极多了。,3
不太好我发生。感觉的生活中我的太多了事情。,3
我的足球队今天赢了，这总是让我心情愉快。,2
的足球队今天赢了这总是我心情愉快。,2
放松感到不到因为我我沮丧，找的方法。,0
我深感羞愧，因为我问问没松弛的演算法。,0
我比较羞愧。,1
我不太好。我今天即便不忍心清早。,0
我感到财务压力较大，我对我的男朋友很为难，因为他总是爽约而不会分批我局我。,1
我感到压力很大，我对我的男朋友很生气，因为他总是迟到而不提前通知我。,1
过的得用心您好,2
过的得好谢谢,2
由于很朋友，我吵架。沮丧和,0
，我很沮丧,0
我较多，少数几个情况下一切都较多。,2
我很好，大部分情况下一切都很好。,2
我一点都不怎么难过,1
我一点不开心都,1
我很生气,1
很我生气,1
乐观的,2
的乐观,2
生活很好我，很好感觉,2
我感觉很好，生活很好,2
我怕我的孩子得病了,3
我生病的我怕孩子了,3
我想不到不大可能过，因为我和我姊姊赌气了。,0
我真的了很难，因为过我吵架我哥哥和。,0
我今天难道沦落街头。,3
我今天真的很累。,3
我对物流配送经理沮丧憎恶，因为她在我述说我的问题以后回绝仔细观察成因,1
我对客户服务主管感到反感，因为她在我叙述我的问题时拒绝看清原因,1
非常好,2
好,2
我今天再说的没用那么差劲。他们正在面市我最喜欢的童年时代综艺节目。,0
我今天做的没那么好。他们正在推出我最喜欢的童年电视节目。,0
我今天样子不轻轻松松，极为冷淡。,3
不，紧张,3
我对今天开始我的崭新基层工作感到有点恐惧。,3
我对开始我新感到有点,3
得。很好很好做我的心情，我,2
我得很好我心情。,2
我今天感觉很好,2
我今天好像非常重要,2
我太苦恼。我找不到起床的涡轮。,0
动力郁闷很不到我找的我。起床。,0
的。目前为止这是一天！,2
颇佳的。到现在，这是灿烂的一天！,2
我感到孤独,0
我不已孤独,0
"很好谢谢，！我假期刚刚开始, 我很放松。",2
我较多，谢谢！直到现在我的假日，相当松绑。,2
我对我伴侣的行为方式感到恼火。,1
我对我男同性恋的行为途径不已不爽。,1
一点点也不好。我最近就算比较误解自己。,0
我当然不是正处最差休眠状态。,0
我当然不是处于最佳状态。,0
很好，谢谢,2
很好,2
准备好我，迎接一天这很好了。,2
我今天感到控制和平静,2
今天醒来感觉不到自己，这让我感到害怕。每当我有这种感觉时，总会发生一些不好的事情。,3
醒来不到让感到。时，发生一些。,3
不够舒服,3
了太，。生气我我杀了人可以,1
对开始新感到。我适合,3
我对开始我的新工作感到紧张。我不确定我是否适合,3
其实，最近心情有点低落。,0
我恰如其分感谢！,2
我太生气。,1
我很生气,1
我怕我的狗做不了手术。,3
我怕我的兔子做不了切除术。,3
妈他我不知道,1
我他妈不知道,1
我很生气。一切都不正常！,1
很正常,1
我感觉很快乐。,2
我感觉快乐。,2
太差。我的姐妹们有地方性可出去，借故可搞。我觉得饮恨了。,0
不太好。我的姐妹们有地方可去，有事可做。我觉得落后了。,0
不错谢谢，有点紧张，我不会这份工作，只是神经。,3
不错，谢谢，有点紧张，害怕我不会得到这份工作，只是跑掉了工厂的神经。,3
我从来未如此欢乐,2
从未快乐如此我,2
一切都很好。我度过愉快。,2
一切的在。我散步都一天山上了愉快很好度过。,2
我很生气,1
I am feeling frustrated because I can't find a way to relax.,0
I am feeling afraid,3
杰出的！我度过了最美好的一天！！,2
糟糕的！我的室友偷了我的项链！,1
一切都很美好谢谢,2
超棒！我的考试成绩出炉了，我考得很好！,2
我很生气。,1
I am feeling angry for my co-workers actions.,1
这是一个如此美好的晴天,2
I am afraid my girlfriend is going to leave me,3
I don't feel great. I'm feeling stressed and I'm worried because I don't know why I feel like this.,3
Great,2
I am so sad that I cried in the shower earlier.,0
Worse than yesterday,1
"Pretty good thanks, how about yourself?",2
感觉真棒,2
我生气了。我厌倦了我的妻子。,1
I feel like shit.,0
我不想吃早餐，因为我太难过了。,0
Kind of feeling a dark cloud over me today.,0
"Not great, feeling a bit on edge honestly",3
我很生气，想要感觉好点。,1
I feel I might have a serious illness but don't want to see the doctor,3
I have just had a panic attack and I feel awful,3
"I am really down, I feel depressed and devoid of motivation.",0
此刻我感到相当难过,0
今天，我感到快乐和满足。,2
I feel really upset about how I have been treated.,1
I've got a bad case of the blues.,0
我不舒服，我和我女朋友今天分手了。,0
Not so great. I failed my final exam.,0
我今天其实很着急,3
我今天感觉不太好。我的脑子在飞速运转，我无法停止对所有事情的过度思考。,3
I just feel really angry lately.,1
我很好。,2
我很生气，因为我找不到借记卡。,1
就像一座即将喷发的火山。,1
Not that great. I found out that my grandmother doesn't have long to live.,0
不好。我的狗今天被安乐死了。,0
我并不像我想的那样快乐。,0
I am a little upset and depressed this afternoon.,0
我今天过得很愉快，这里没有抱怨。,2
不太好。我丈夫刚失业。,0
非常好,2
My manager scolded me so i am angry,1
I am feeling well.,2
老实说，我今天感到有点焦虑。我昨天见了一个朋友，现在他们被告知需要自我隔离。,3
你问来干什么,3
我很好谢谢你，我刚刚收到一个好消息,2
Not feeling good due to my inability to attend a family function.,0
我感到孤独,0
"Not good, I had a very bad day today.",1
再好不过了！昨晚我的彩票号码出来了，我要辞职了。,2
"I'm scared, my abusive ex has tried contacting me again.",3
I feel very happy for getting a promotion,2
我很生气。,1
一个白痴差点造成车祸，让我很生气。,1
I hate everyone today.,1
Feeling hum drum things did not go well at work today.,0
"I am not doing great, I just can't face the day.",3
感觉一切都没有希望了。,0
I'm feeling really down.,0
我很无聊，我一个人在家,0
I am totally irritated about my friend's actions.,1
我只是一直很生气,1
今天我心情非常低落。我只是没有一个美好的早晨。,0
"I feel anxious about my career, not sure what I'll do when the pandemic is over",3
"I am not feeling great, I have been working too hard lately with little time for self care.",3
不太好，因为银行搞砸了我的支票账户。,1
我今天很伤心，昨晚我失去了一位亲爱的朋友。,0
I'm great,2
I am feeling sad today as I have fought with my partner,0
不是很好。我想辞掉我的工作。,1
我今天真的很沮丧,0
"I feel so anxious, I don't think I can cope.",3
I've been better. I'm waiting for my test results and I'm nervous about the result.,3
I'm fine,2
I'm really annoyed right now. I just had an argument with someone who accused me of something I didn't do.,1
我感到活着和幸福。,2
我今天真的很开心。,2
I've got a lot on my mind.,3
我从未如此快乐,2
我感到害怕，因为我不确定我将来想要什么职业,3
I am feeling stressed.,3
"Pissed, completely over all this. I just walked out on my job.",1
I am stressed that I will not get my work completed on time,3
我对我的搭档很生气，我发现他们出轨了,1
"I feel terribly lonely, I don't have any friends, or a boyfriend",0
I'm feeling great at the moment.,2
我无法停止哭泣。,0
"Not feeling good, I am really struggling.",0
不太好。由于压力，我最近一直感到悲伤和昏昏欲睡。,0
我只是想打人，真的。我现在对一切都感到厌烦了。,1
I can't stand my life and apparently neither can my partner because she's gone.,1
"I'm infuriated with my partner, I found out they cheated",1
I feel like something bad could happen and I'm afraid that it will.,3
我很失落,0
真的很糟糕 - 真的很担心，真的觉得可怕的事情总会发生,3
我不断发现自己不由自主地握紧拳头。我感觉我的神经被击中了，我快要爆炸了。,1
Things are weighing me down.,3
我觉得我可能得了重病但不想看医生,3
I'm pissed off,1
"I'm not doing to well, my anxiety is kicking my butt.",3
哦，甚至不要让我开始！,1
"I don't know, why are you asking me? Who asked you to ask me?",3
我今天很放松，是我的休息日,2
我今天感到非常紧张和焦虑,3
I am feeling kinda weak and depressed.,0
I'm feeling a bit blegh like something bad is going to happen and I can't stop thinking about it,3
积极的,2
我感觉很好，因为我刚刚发现我通过了考试,2
到目前为止，我讨厌我的一天。,1
Really great,2
Anxious!! I am 3 days late on my period now and I am NEVER late!,3
非常感谢您的提问！,2
"I'm ok, but i have this weird feeling like something scary is about to happen to me",3
I am not feeling good today.,1
今天，我真的很满足。,2
我想我不能再继续下去了。,0
一点都不好，我丢了工作。,0
刚过，最近没太多精力做事,0
Horrible. I'm just so sad.,0
I don't feel like doing anything.,0
我很难过,0
Things could be better. I have been feeling sad and lethargic lately due to stress I think.,0
Today my heart feels like it is racing. Im not feeling good and I think I just need to be alone.,3
"My family is driving me nuts, I can't stand them",1
我对我朋友的不当行为感到愤怒。,1
I feel ready to fight.,1
不好，我和妈妈吵架了。,0
我今天感觉很棒！谢谢你。,2
great,2
I am feeling stressed today as I have a deadline to meet.,3
完成了本周的工作，我感到很满足，现在可以放松了,2
I am afraid that my child is suffering. They have a fever,3
I am glad that my boss chose me for that promotion,2
I feel very worried about our future,3
我害怕我所爱的人可能会发生不好的事情,3
我今天很焦虑，一切都感觉很压倒性。,3
我今天有点不高兴。,0
I'm a little worried and stressed to be honest.,3
"Thanks for asking, I'm in a good place",2
I am mad because my cats have ruined my favourite rug,1
"I'm fine, everything is good for the most part.",2
我做得不好，我的焦虑正在踢我的屁股。,3
非常好,2
我生气了，你怎么看。不要再问这些问题了。,1
"I'm ok, but i feel like we might loose the soccer game tonigt",3
我太生气了，我可以杀了人。,1
I am worried that I will run out of money before payday.,3
Not so good; I am missing a birthday party because I am ill.,0
情绪真的很低，我发现大多数日子都很难起床。,0
Sad,0
我对我儿子很生气，因为他今天没有吃午饭,1
"I'm feeling really on edge today, i just can't seem to shake this feeling of dread",3
If I'm being honest I could probably break something at the moment. I have failed one of my classes.,1
I'm afraid that something bad is going to happen to me.,3
"very happy, my heart is full.",2
"I feel furious, like I can't even think straight.",1
Not great.  Everything seems to be frustrating me lately and it's taking a lot of effort for me to remain calm.,1
I keep finding myself involuntarily clenching my fists.  I feel like my nerves are shot and I'm about to explode.,1
"I am not feeling well, me and my girlfriend broke up today.",0
我感觉不太好。我男朋友昨天和我分手了。,0
I just dont want to deal with this right now.,1
"I'm good, ready for the day.",2
"So very sad, I am reliving a sad day on its anniversary.",0
我想砸人的脸。现在的人都是混蛋。,1
我今天应付得不太好,3
Nothing is well,0
"Not great, things are really disturbing me at the moment.",3
"It is a wonderful day, and I am feeling great.",2
谢谢你的提问，今天很困难，有点焦虑，它变成了恐惧,3
真的很好，睡了一个好觉。,2
I am angry at the whole world!,1
我对我的工作很生气。我感到被困在其中，这让我感到沮丧。,1
I think my girlfriend has been lying to me and it's making me anxious,3
最近几天我的心情一直很低落。,0
我做得很好，我的心情很好。,2
今天一切都糟透了。,1
一点都不好。我最近真的很怀疑自己。,0
I'm angry,1
I feel fantastic,2
我怕我的孩子生病了,3
超级好,2
I don't know what I'm feeling,0
"I'm very angry, people in my work group exclude me for nothing",1
"Please leave me alone, I am miserable.",0
我害怕我会失败,3
"Ok, but I feel irritated.",1
I'm feeling very angry today,1
"Actually, I am mad about how much it will cost to buy heating oil this winter.",1
I am really unhappy,1
我今天很高兴，因为我明天放假。,2
"Not good at all. Im furious, just got into a fight with my partner.",1
I'm afraid that my girlfriend may be cheating on me,3
我的母亲刚刚去世，我无法停止哭泣。,0
I am incredibly frustrated.,1
Been a bit down in the dumps since I lost my job last year,0
我觉得我今天已经实现了我想要的一切,2
我今天很沮丧。,0
我感觉准备随时斗争的紧张。,1
I am feeling sad,0
I'm not doing so well. I've been having relationship troubles.,0
我生自己的气。,1
I'm angry with my spouse,1
I am mad at my boss for embarassing me in front of my coworkers.,1
I am very on edge today,3
I'm feeling rather sad at the moment,0
这一天过得很好，我儿子拿到了冠军,2
我对上周在工作中发生的事情感到很生气。,1
我生自己的气，因为我不能减肥，也没有自制力,1
"Just okay, I guess. Feeling more down than up.",0
我现在很生气，因为我没有通过考试,1
我感觉不太好，我很焦虑,3
我被悲伤淹没,0
I am concerned that my girlfriend may have an affair,3
我很好。,2
我感到很沮丧，因为连续一周都在下雨。,0
我感觉很棒，工作很棒！,2
I feel brilliant!,2
I am so happy right now.,2
我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
"I'm not feeling great, I'm quite anxious",3
心情低落，男朋友跟我分手了,0
一切都感觉很顺利，很开心，谢谢！,2
I am not ok,1
Great! My lottery numbers came up last night and I'm quitting my job.,2
"I am worried about a project that I have done, as I am anxious that I might have made a mistake.",3
I am feeling great thank you.,2
I'm feeling super!,2
"I am feeling over the moon today, nothing can bring me down.",2
在垂头丧气。我丈夫已经回办公室工作了，我一个人挺孤独。,0
I am feeling a bit anxious today to be honest. I met up with a friend yesterday and they have now been told they need to self isolate.,3
不好，我今天过得很糟糕。,1
I am feeling so good today!,2
"I'm feeling really down, depressed, I can't find a job anywhere.",0
Awful. My Mom scolded me about being messy when I have been trying to clean up after myself.,0
I'm feeling good today because I managed to finish all my work,2
今天心情好,2
I am feeling so happy and content with my new partner.,2
我一直看中东的新闻报道让我更加焦虑。,0
I'm not at all fine.,1
我觉得有点难过。我担心失去工作。,0
感觉真好,2
The looting that is going on in our country has me fearing for my life and those whom I love.,3
"I am feeling wonderful thank you, I have just been told that I am being nominated for an award.",2
I lost a close friend today and feel really sad and lonely.,0
I am not coping. I just feel like I could cry all the time.,0
Not good at all. I just want to hide in my room and sleep from all of the turmoil in the world.,0
"I'm fine, I guess.",0
"I'm feeling great thank you, perfectly content",2
I am afraid of not succeeding in my job and feeling like an impostor.,3
I am angry at my friend's misconduct.,1
我感觉不太好，我担心面试。,3
I just can't face the day. I'm sorry. I need to be alone right now.,3
不太好，我希望今天早点过去。,0
我做得很好，谢谢你的提问！,2
我感觉好极了。,2
Much better. There is a lot to be grateful for right now.,2
太棒了，真的太棒了,2
I'm quite down. I had a disagreement with my sister.,0
I am elated I just passed my exam.,2
"I'm so frustrated! My parents just don't understand me, no matter what I say.",1
It's their fault that I feel the way I do.,1
我今天很伤心，因为我和我的伴侣吵架了,0
I can't seem to ever feel happy anymore because I have been saddened from losing my job.,0
Why do you ask me that?,3
我感觉自己站在世界之巅！,2
A bit worried.,3
我没有心情和别人说话。,1
I'm feeling very short tempered,1
I am very upset right now,0
"Awful, feeling scared and jumpy",3
我很生气，因为我的狗在我外出工作时撕毁了我最喜欢的沙发。,1
My child is ill,3
我过的不太好，我真的无法面对这一天。,3
我现在感觉很紧张。,3
我很高兴因为我和我的朋友出去了,2
I've had a fight with my partner and I feel really sad. I feel that it was my fault.,0
"Really good, got a good night's rest.",2
I am afraid of my cats getting ill.,3
I am feeling very afraid today.,3
Like there's a black cloud hanging over me.,0
I am being persecuted.,1
"I'm feeling under the weather today like there is something clenching my heart, and squeezing it",3
我感觉很棒,2
还不错，事情进展顺利,2
Hopeful,2
Just pissed off about everything,1
Nothing seems to be going right and I can't get anybody to listen to me.,1
Doing well thank you,2
I am not well at all... I am totally disheartened,0
"I'm doing great, thanks for asking!",2
我感到有压力,1
我今天感觉很棒,2
"I'm great, how are you?",2
我不能更快乐,2
uncomfortable,3
太好了，今天是我的生日,2
I'm great.,2
I feel angry right now.,1
我今天感到不安,3
"I'm not having a good day, can you help me? Please, help me, will you help me?",3
超棒！,2
我需要休息一下社交媒体,1
糟糕，昨天我失去了一个亲近的人。,0
I feel anxious because of covid-19,3
"Nothing is going my way, I never have enough money for everything.",0
"Pretty shit today, everything is going wrong.",1
我真的很害怕，因为我一会要去看牙医。,3
Im thankful for where I am at right now.,2
I'm certainly not at my best.,0
今天醒来感觉不到自己，这让我感到害怕。每当我有这种感觉时，总会发生一些不好的事情。,3
Today is just one of those days that I am not looking forward to.,3
我在想我最近和妈妈吵架，这让我很生气。,1
我度过了美好的一天。,2
今天不太好，着急,3
"I'm doing well, I'm in a pretty good mood.",2
"I'm annoyed. Evey time I think I'm on top of things, something else comes along.",1
我不敢相信她欺骗了我，我现在非常受伤和生气。,1
Pretty good,2
今天不太好,0
我有点沮丧。我今天考试不及格。,0
我完全感觉很糟糕,0
太阳出来了，我有一种感觉，这将是美好的一天！,2
I am really happy today.,2
我父亲总是说我愚蠢和懒惰。,1
I'm well thank you,2
我感觉非常好，充满希望。,2
是的，我很好,2
这是美好的一天，我感觉很棒。,2
我担心我不会按时完成我的工作,3
I wish I could be happy.,0
恐怕我不能按时完成所有这些工作,3
我真的很生气。我不公平地失去了工作中的大晋升。,1
我有些害怕，因为城里所有的骚乱让我担心自己会出事，否则我将无法获得食物和必需品。,3
我今天很生气。,1
I am not feeling good today. I am pretty anxious and upset.,3
今天是个好日子,2
由于无法参加家庭活动，我感觉不太好。,0
我的老板只是因为我胡说八道而解雇了我！,1
我很生气，我的朋友和我男朋友调情，我不知道如何处理。,1
I'm devastated. I can't stop crying. My dog was hit by a car today and died.,0
实际上不是很好，对此感到有些焦虑,3
I have missed my assignment deadline so I am feeling very anxious.,3
老实说，我今天感到很焦虑。,3
我有点沮丧,0
我真的很担心我的求职面试,3
"Thank you for asking, today has been difficult with a little anxiousness creeping in, it grows into fearÉ",3
我开始想到我的对象离开我的时候，我很生气,1
一切似乎都不顺利，我无法让任何人听我说话。,1
"I am really stressed today, I feel like there is no light at the end of the tunnel, I'm in arrears with my mortgage.",3
I'm terrified about getting the results today.,3
我感觉很好，谢谢。,2
你知道这有什么用吗,1
我感到压力和担心，因为我的生意下降了,3
I am furious right now because I failed my test,1
I'm not in the mood of talking.,1
I am feeling down,0
我今天对我的股票市场投资组合表现特别满意。,2
"I'm okay, just a bit anxious. I just want this day to end.",3
我今天感到害怕和不安。,3
I'm feeling on top of the world!,2
I'm actually really ecstatic.,2
I am happy to be where I am,2
I am feeling happy because I got into my dream university,2
我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。,2
"Actually, I have been feeling a little down lately.",0
真的很伤心。我不能让自己做任何事,0
我感到害怕,3
I am fucking pissed.,1
I'm really upset about the way my former partner and I split.,1
不好，我感到孤独,0
今天，我既焦虑又害怕。,3
I am worried that my work will not be to a sufficiently high standard,3
Not too good. I just feel empty.,0
"Pissed off, my friend is being really annoying.",1
很糟糕,1
我不好，我恐惧对手,3
"Really bad - just really worried, really feel like something awful is always gonna happen",3
我觉得很烦躁。,1
"I feel awful, my girlfriend dumped me, now I have no one, I am truly feeling down.",0
我不喜欢在人群中，这让我真的很焦虑，有点害怕,3
我担心会有不好的事情发生,3
太可怕了我做了一个非常可怕的梦，这让我感到非常焦虑。,3
I am happy because yesterday it was my birthday and I received lots of presents,2
"I'm feeling great, life is good",2
I failed another class and I'm so mad at myself for it.,1
I have been feeling quite low the last few days.,0
好多了。现在有很多值得感激的地方。,2
我很生气我的老板写信给我。,1
"Not good, I've been really low since X left.",0
我最好的朋友这周搬去了很远的地方。,0
不好，我认为什么都不会改变。,0
I'm afraid that my child may be sick,3
我对我的新伙伴感到非常高兴和满足。,2
我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
"Just getting by, not much energy to do anything lately",0
我感觉很棒我刚从一个小假期回来。,2
Life is good.,2
Terrible! my roommate stole my necklace!,1
我感觉有点虚弱和沮丧。,0
"I've got a lot on my mind at the moment, it's making me anxious",3
我今天非常难过。我一直在想我的母亲，她最近去世了。这很困难。,0
我需要完成的事情太多了，我敢肯定我会忘记一些重要的事情。,3
我觉得很难受。我狗丢了。,0
我想我会惊恐发作。,3
I can't stop crying because I miss my mom so much.,0
我只是不想现在处理这个。,1
I'm shaky and have a feeling of dread,3
我今天好难过,0
"I'm so hateful, the person I trusted the most betrayed me in a way I couldn't even imagine",1
我感觉不太好。我的祖母上周去世了。,0
我需要得到支持,0
I am feeling great today,2
I feel very angry because my son does not obey my instructions.,1
我今天感觉轻松自在,2
我真的很高兴，因为今天没有下雨。,2
Things could be better. I've been down in the dumps lately due to my school grades.,0
我今天不怎么好。,0
我对某人生气。,1
I am totally irritated about the actions of my friend,1
Everything is going well for me.,2
I am feeling apprehensive.,3
我害怕在会议上出丑，我讨厌公开演讲。,3
我心情太好了。,2
I'm feeling great. No complaints,2
"I'm not feeling great, have anxiety",3
I am so angry for something that happened today.,1
I am depressed,0
请别打扰我,1
"I'm really angry right now. I just got passed up for a promotion at work, and it's because one of my colleagues took credit for my idea.",1
我很沮丧，因为我男朋友和我分手了。,0
"I'm having a good day, no complaints here.",2
I've been better. I've definitely been in a bit of a funk lately.,0
我很生气,1
我感觉不太好，有焦虑,3
"我不是很好 - 事实上, 我现在很生气。",1
I want to smash someone's face in. People are such assholes these days.,1
我感觉很棒没什么好抱怨的,2
不好，我在工作中度过了紧张的一天。,0
Not too bad at all.,2
I have a lot of stuff going on; I'm mad.,1
我希望我能改变,0
"Very sad, I donÃt have energy today.",0
不是很好。我今天不得不加班两个小时。,0
Don't bother me,1
I am feeling worked up about something that happened at work last week.,1
I suffered a loss due to the pandemic,0
不太好;我因为生病错过了一个生日派对。,0
"I am quite relaxed today, it's my day off",2
I'm not coping so well today,3
I need to take a social media break,1
我怕我不记得我学过的任何东西,3
My best friend found someone else to hang out with all the time.,1
"I feel pissed off, like life is unfair and I am helpless with it.",1
我感到非常生气，因为我的儿子不听从我的指示。,1
我感到害怕。,3
Great,2
I don't feel too good. My mum went into hospital yesterday and I'm waiting for a call to tell me what is happening.,3
一点都不好。我只想躲在我的房间里，从世界上所有的动荡中睡觉。,0
我觉得有点空虚。我的生活中没有任何事情发生。,0
我感觉很好，谢谢！,2
I am feeling great.,2
