,gender,age,emotion,base,rewriting
986,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Do you always feel in the wrong, whatever happens?"
987,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you tend to look inward and blame yourself for every issue that arises?
988,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Thank you, I see. Do you believe you are the root cause for all of your problems?"
989,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Would you say that you always blame yourself when something goes wrong?
990,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Have you ever wondered if this bad feeling is because you are always blaming yourself and accusing yourself when something goes wrong?
991,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"When anything goes wrong, do you constantly blame yourself?"
992,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"When things go wrong, do you feel it's always your fault?"
993,Female,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always assign extra blame to yourself when a negative event occurs?
994,Female,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you feel like you are always taking on all the consequences when something goes wrong?
995,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always feel like you are the one causing your problems?
996,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you feel that you are always to blame for accidental situations?
997,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always make yourself feel bad when things don't go according to plan?
998,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you find yourself always taking the blame when things go awry?
999,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Do you feel that, deep inside, you are always yelling at yourself for any bad things that happen?"
1000,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Is there usually something you feel you should have done differently, do you tend to always question your actions?"
1001,Male,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always feel that you are to blame when something goes wrong?
1002,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"I understand, thank you for your patience. I would like to know, if possible, whether you think that you may have a tendency to always blame yourself whenever something bad happens."
1003,Female,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"I understand, thank you for your answers so far. If I may ask, do you think you are the kind of person who always blames themselves whenever something goes wrong?"
1004,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Do you always feel like everything you touch breaks, and do you always blame yourself excessively for any mistake?"
1005,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you feel you are always blaming and accusing yourself for when something goes wrong?
1006,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"If I were to tell you that you may be too hard on yourself, would you agree?"
1007,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Thank you for that. Do you feel like it is always your fault when things go wrong?
1008,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Do you always feel responsible for everything that happens around you, even when the consequences do not directly depend on your own actions?"
1009,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Ok, thanks for answering that, and what about any feeling of guilt or culpability. Do you tend to feel you are at fault whenever something goes wrong?"
1010,Female,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"Hmm, then maybe you feel deep down that you are causing this. Do you always accuse yourself for your mistakes or failures, regardless of how responsible you really are for them?"
1011,Female,18-39,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always feel that you are the main person responsible for the difficulties or troubles that happen to you?
1012,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"That's ok, thank you. Do you think that perhaps you are always blaming yourself for something lately?"
1013,Male,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,"When things go wrong around you, do you find that you always or often position yourself as the one to blame?"
1014,Female,40-69,Angry,Are you always blaming and accusing yourself for when something goes wrong?,Do you always feel you could have done more or differently when something goes wrong?
1015,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","In all honesty, do you think that you are always available to consider alternatives to your point of view?"
1016,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?",Have you taken what is going on in your life and looked at it from different perspectives?
1017,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you think there may be other viewpoints that could be taken into account in your current situation?
1018,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","I am sorry you are experiencing this negativity right now. If I may ask, and please be honest, would you say that you have always given full consideration to other people's viewpoints when these were presented to you?"
1019,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?",You may have had other conversations in the past where you talked about other views and perspectives. Have you ever taken any advice or new perspective that was offered to you into practice in your own life?
1020,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","I would like to know, if possible, if you feel that you have always given full and careful consideration to different points of view that were presented to you in the past."
1021,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Have you attempted to look at things from someone else's perspective, and did it help?"
1022,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?",Would you say that you were able to really consider other viewpoints when they arose in previous conversations?
1023,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you ever try to consider how someone else might think or feel in your situation?
1024,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Do you consider yourself to be someone who listens to other points of view, when it comes to your conversations?"
1025,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Would you say that you generally listen to others' input?
1026,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","When something happens that makes you angry, do you ever try to step into the other person's shoes?"
1027,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Thinking back to previous conversation you've had recently, do you remember what other people's thoughts were, and have you thought about them further?"
1028,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Have you thought about the various viewpoints and perspectives that could change your view of your current situation?
1029,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you tend to also include others' viewpoints before drawing conclusions?
1030,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Have you tried to look at this situation, and your current emotions, from another perspective?"
1031,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Do you normally consider others' thoughts, and do you value them?"
1032,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","When you're speaking with others, are you able to listen attentively and consider their viewpoints honestly?"
1033,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Thank you for letting me know. Do you believe you have considered all your alternatives, every perspective from which you could view your current situation?"
1034,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Can you confidently say that you have always carefully considered other viewpoints presented by friends or family in the past?
1035,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Do you honestly feel that you always consider and give credit to other people's opinions, when they present them to you?"
1036,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Have you examined and taken onboard any point of view that was different from your own, during previous discussions with the people in your life?"
1037,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Have you walked in the other person's shoes, looked at this situation from their point of view?"
1038,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you think there's another way to look at this situation?
1039,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Have you taken some time to think about other viewpoints than yours?
1040,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Have you looked at the situation from others' perspectives, and have you found it helpful?"
1041,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you think that you are able to put your vision into another point of view?
1042,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Have you thought about how others might see things in previous conversations you've had with them?
1043,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?",Is it easy for you to consider other people's point of view?
1044,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Are you able to look at other viewpoints, without immediately judging or arguing?"
1045,Male,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Do you feel, truly, that you have always been able to consider other points of view in previous conversations you've had?"
1046,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Would you say that you have always considered other viewpoints in previous conversations you've had, taking other people's opinions and advice fully on board, rather than shutting them down?"
1047,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?","Thank you again for your patience today. I would like to know if you believe, in all honesty, that you have always considered carefully other people's viewpoints in previous discussions."
1048,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","May I ask if in your daily life you listen to your friends attentively, without always feeling the urge to put forward your own vision?"
1049,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Could you tell me if you feel, in all honesty, that you truly considered other viewpoints and perspectives when these were presented to you in previous conversations?"
1050,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you consider yourself to be someone who can truly listen to other people?
1051,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","I wonder if it would be useful to look at this from another perspective, and have you tried?"
1052,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","As a habit, would you say that you are keen to consider other points of view aside from your own?"
1053,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Thank you, that helps me to understand you better. Do you believe you are someone who is capable of listening to others' advice and put it into practice?"
1054,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Do you feel you are normally able to step outside yourself and look at a situation with fresh eyes?
1055,Female,18-39,Angry,"In previous conversations, have you considered other viewpoints presented?",Have you considered and taken into account any other points of view that were proposed to you during previous conversations?
1056,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","Sometimes other people may be able to help us figure out a situation and grow stronger, as long as we are able to listen. Do you consider yourself to be a good listener?"
1057,Male,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","In your day to day interactions, do you often find that you are open to changing your mind when presented with alternative points of view?"
1058,Female,40-69,Angry,"In previous conversations, have you considered other viewpoints presented?","I understand, thank you. Do you generally ask for other people's opinions and feedback when you engage in a conversation?"
1059,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Has anything happened recently that has made you feel alienated from your support network of friends and family?
1060,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Is there anything going on in your personal life that could be upsetting, have you fallen out with anyone close to you?"
1061,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you experiencing intense negative feelings as a result of fighting with the people in your life?
1062,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Sorry to hear about your troubles, I am always here to help. Are you experiencing difficulties with any of your loved ones right now?"
1063,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Have you had a personal issue with friends or loved ones lately, a falling out, perhaps, or have you had family issues?"
1064,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Could it be that you are experiencing a personal crisis right now, as a result of distressing events such as relationship problems with friends or loved ones?"
1065,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you working through something painful, such as a falling out with someone who was dear to you?"
1066,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you feel like you are going through a personal crisis due to issues in the relationship with someone close to you?
1067,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Has this feeling created a larger problem for you and your loved ones? Has it led to a personal crisis?
1068,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you feel that your personal life is unstable right now? Are your relationships with family or friends on the rocks?
1069,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"If I may ask, are you struggling with personal issues right now?"
1070,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"I'm sorry that you are angry, and I wonder if this may be a symptom of something bigger. Have other major difficulties been happening in your life recently?"
1071,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Does it feel like right now anything really big is happening, like a personal crisis?"
1072,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you been having major personal problems with some people, family or friends?"
1073,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you angry because of distressing personal matters? Are you fighting with people at work, or at home?"
1074,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you having problems with people in your environment that you cannot seem to solve?
1075,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you feeling really stressed at the moment, on the verge of a crisis?"
1076,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Would you say that you're experiencing a personal trauma at the moment, possibly involving your loved ones or friends?"
1077,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Thank you for the response. If you don't mind me asking, are you going through a personal crisis right now? Have your relationships or other matters been particularly difficult?"
1078,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Would you say that you may be going through a bit of a crisis right now?
1079,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"If you don't mind me asking, are you going through a personal crisis, or are you having difficulties with loved ones?"
1080,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"May I ask if you are having important issues with your loved ones in this moment, or other major concerns?"
1081,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,May I ask if there are any major problems in your life right now?
1082,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,I would like to know if you are experiencing a particularly hard time right now.
1083,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you facing a personal crisis perhaps, or have you fallen out with family, friends or loved ones?"
1084,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Would you say that most of your problems revolve around the ones closest to you right now?
1085,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you, perhaps, experiencing drama in your personal relationships (not getting along with a friend or loved one, for example)?"
1086,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Do you find yourself under a great deal of stress right now, having problems with coworkers, friends or family?"
1087,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,I would like to know how things have been going in your life in general. Have there been any major distressing events or challenges recently?
1088,Male,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"May I ask, are you undergoing any specific personal or emotional difficulties at the moment?"
1089,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"If I may ask, do you feel that you are experiencing unmanageable difficulties with your friends, family or loved ones?"
1090,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Thank you for opening up to me, I'd like to help you let go of your negative thoughts. Could it be that you are undergoing a period of exceptional suffering right now, due to issues with family or loved ones?"
1091,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"I understand this is not a good moment for you, and maybe there is something bigger going on. Are you experiencing a personal crisis, facing unmanageable issues involving other people in your life?"
1092,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you feel that you may be undergoing a personal crisis right now?
1093,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you feel that you have impossible-to-solve problems in your life right now?
1094,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"How are your relationships with your friends and loved ones, have you found it difficult to relate to them lately?"
1095,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"You know, I am wondering whether this anger has deeper roots. Is there anything major going on in your life, a crisis or a major fallout with someone you care about?"
1096,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"I wonder if your anger could be triggered by something bigger that has been simmering under the surface. Have you been facing extraordinary difficulties lately, in your personal or professional life?"
1097,Female,18-39,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Do you think you may be having difficulties in your relationships and struggle to exchange affection or love with others?
1098,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Is it possible that you are working through something particularly difficult right now, that is having a catastrophic effect on your life?"
1099,Male,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,"Are you experiencing any difficulty or drama in your personal life (for example in your love life, or with friends or family) right now?"
1100,Female,40-69,Angry,Are you undergoing a personal crisis (experiencing difficulties with loved ones e.g. falling out with friends)?,Are you experiencing a difficult time or having trouble relating to others these days?
1101,Female,18-39,Anxious,Was this caused by a specific event/s?,I'm sorry to hear that. Has something happened to make you feel like that?
1102,Male,18-39,Anxious,Was this caused by a specific event/s?,"As your friend, you can always tell me anything and I will try to assist you to the best of my abilities. Can you tell me if something happened that made you feel like this? "
1103,Female,40-69,Anxious,Was this caused by a specific event/s?,I understand that you are feeling anxious. Please could you tell me a little more about this? Is the anxiety due to a specific event or events?
1104,Female,18-39,Anxious,Was this caused by a specific event/s?,"I hear how you are feeling. In order to support you, can you tell me if there is one specific event that has caused how you are feeling?"
1105,Male,40-69,Anxious,Was this caused by a specific event/s?,"I understand that you may be feeling anxious, I would like to help you if you could could give me some more details. Do think this could be linked with any particular event?"
1106,Male,18-39,Anxious,Was this caused by a specific event/s?,I am sorry to hear this. Is there a specific event that may have caused you to feel this way?
1107,Female,18-39,Anxious,Was this caused by a specific event/s?,"It's completely normal to feel how you are feeling, I understand and I'd like to help. Do you think this was caused by anything specific?"
1108,Female,40-69,Anxious,Was this caused by a specific event/s?,Has your current anxiety been caused by something in particular that you are aware of?
1109,Male,40-69,Anxious,Was this caused by a specific event/s?,I'm sorry to hear that. Is there anything in particular that made you feel like this?
1110,Female,40-69,Anxious,Was this caused by a specific event/s?,I can see you're feeling anxious. Has something happened that has you feeling this way?
1111,Male,18-39,Anxious,Was this caused by a specific event/s?,I understand that feelings of anxiety can be terrible. Is there something in particular that is making you feel this way?
1112,Male,18-39,Anxious,Was this caused by a specific event/s?,I understand you're not feeling the best at the moment. Do you think the way you're feeling is related any particular incident?
1113,Female,40-69,Anxious,Was this caused by a specific event/s?,I hear that you are feeling anxious. Is there anything that has happened that might be causing you to feel this way?
1114,Female,18-39,Anxious,Was this caused by a specific event/s?,"I'm so sorry you're feeling this way. I know this may be difficult to talk about, but was there a specific event that caused this?"
1115,Female,40-69,Anxious,Was this caused by a specific event/s?,Is there anything in particular that you can recall that may be contributing to you feeling that way?
1116,Male,18-39,Anxious,Was this caused by a specific event/s?,"Oh no, sorry to hear it. Is it something that has happened that triggered these feelings?"
1117,Female,40-69,Anxious,Was this caused by a specific event/s?,That can be rough. Do you think it might be linked to something that's happened?
1118,Female,18-39,Anxious,Was this caused by a specific event/s?,I'm sorry to hear you are feeling anxious. Did something happen to trigger these anxious feelings?
1119,Male,18-39,Anxious,Was this caused by a specific event/s?,That's unfortunate. Did anything in particular happen to make you feel this way?
1120,Female,40-69,Anxious,Was this caused by a specific event/s?,Is there something in particular that is causing you to feel this way?
1121,Female,18-39,Anxious,Was this caused by a specific event/s?,"If you feel comfortable sharing, could you tell me if that feeling comes from something specific that happened?"
1122,Male,40-69,Anxious,Was this caused by a specific event/s?,I hope you can cope. Do you mind if I ask you whether a particular event or issue has caused your anxiety?
1123,Male,18-39,Anxious,Was this caused by a specific event/s?,"Oh, that's not good. Is this to do with any particular event that has occurred?"
1124,Female,18-39,Anxious,Was this caused by a specific event/s?,I'm sorry you're not feeling great. Has anything happened to make you feel this way?
1125,Male,40-69,Anxious,Was this caused by a specific event/s?,Did something happen to you?
1126,Female,40-69,Anxious,Was this caused by a specific event/s?,Is this because of of something that happened?
1127,Male,18-39,Anxious,Was this caused by a specific event/s?,I think it might help if we talk about what caused you to feel like this. Was it a specific event that distressed you?
1128,Male,18-39,Anxious,Was this caused by a specific event/s?,"What has made you feel like this, if you don't mind telling me, was it a specific event?"
1129,Female,40-69,Anxious,Was this caused by a specific event/s?,"I can see that you're feeling anxious, and I'd like to help. Is there something specific that caused this feeling?"
1130,Male,18-39,Anxious,Was this caused by a specific event/s?,Did something happen that made you feel this way?
1131,Female,40-69,Anxious,Was this caused by a specific event/s?,I'm sorry you're going through this right now. Did any particular event cause this? I hope there is something I can do to help.
1132,Female,18-39,Anxious,Was this caused by a specific event/s?,"Sorry to hear you're feeling that way, it's ok though to feel like that, you're not alone. Is there anything specific causing you to feel that way today?"
1133,Male,40-69,Anxious,Was this caused by a specific event/s?,I am sorry to hear you're not feeling great today. Is it something specific that has caused you to feel this way?
1134,Male,40-69,Anxious,Was this caused by a specific event/s?,"Oh, I am sorry to hear you are feeling anxious. Was this feeling caused by something beyond your control?"
1135,Male,40-69,Anxious,Was this caused by a specific event/s?,"I realise that you are anxious about something and would like to help. Do you think that there is something specific, something that has happened that is causing this feeling?"
1136,Female,18-39,Anxious,Was this caused by a specific event/s?,"Sorry to hear you are feeling anxious today, this must be difficult for you. Is there any particular reason why you are feeling like this today, did something happen?"
1137,Male,40-69,Anxious,Was this caused by a specific event/s?,"I'm sorry to hear that, I can relate. Was there anything in particular that caused you to feel this way?"
1138,Female,40-69,Anxious,Was this caused by a specific event/s?,"So I can help you lessen your anxiety, are you able to think of a specific event that might have caused it?"
1139,Male,40-69,Anxious,Was this caused by a specific event/s?,"Oh that's tough, we've all been there so I understand. Is there something in particular that caused your feeling? Don't worry, we will try and work it out."
1140,Female,18-39,Anxious,Was this caused by a specific event/s?,Did something happen to you to make you feel this way?
1141,Female,18-39,Anxious,Was this caused by a specific event/s?,"I'm sorry you're feeling anxious at the moment, I want to be able to help in any way I can. I hope you don't mind me asking, but is there something that's happened in particular?"
1142,Male,40-69,Anxious,Was this caused by a specific event/s?,Is there something causing you to feel this way?
1143,Female,18-39,Anxious,Was this caused by a specific event/s?,I can understand how you're feeling. Is there anything that happened in your life that caused this feeling?
1144,Male,18-39,Anxious,Was this caused by a specific event/s?,I am sorry to hear it. Was it something in particular that made you feel this way?
1145,Female,18-39,Anxious,Was this caused by a specific event/s?,"Thank you for letting me know how you feel, I would like to help you overcome this and feel better. May I ask, was your current feeling caused by a specific event (or events)?"
1146,Male,18-39,Anxious,Was this caused by a specific event/s?,"That is really sad to hear, but it's okay to feel that way. Is there something specific that led to this feeling?"
1147,Male,40-69,Anxious,Was this caused by a specific event/s?,I'm sorry to hear that. What happened? Did something in particular upset you?
1148,Male,18-39,Anxious,Was this caused by a specific event/s?,"I am sorry to hear that you are feeling that way. I would like to ask you if this was caused by something specific, if you do not mind."
1149,Male,40-69,Anxious,Was this caused by a specific event/s?,"Ok, I wonder what is causing you to feel that way. Did something happen that made you feel anxious?"
1150,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,That's tough. Was that recent or did it happen a while ago? Either way your feelings are completely valid.
1151,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I understand. Can you tell me the timing of this event so I can further understand what is making you anxious, was it recent or distant?"
1152,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,I see. And would you mind telling me whether this happened recently or in the past?
1153,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"OK, thank you. Can you let me know is this something that has happened recently, or was it a while ago?"
1154,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Thank you, it may help me to know when this occurred . Would you be able to tell me, was this a recent or distant event?"
1155,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Thank you for sharing this. Without going into too much detail, was this event recent or has been this way for a while?"
1156,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,Im sorry that this happened to you. Did this happen recently or a while ago?
1157,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,I see. Could you tell me if the cause of this anxiety is something that happened some time ago or if it happened in recently?
1158,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Do you mind telling me when this happened, was it recent or distant?"
1159,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Did this happen recently or was it some time ago?
1160,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,Are these feelings being caused by a recent event or have you felt this way before due to a more distant event?
1161,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I know it can be hard to talk about these things, so thank you for opening up to me. Do you want to tell me a little more about when this incident happened, was it a recent incident or something in the past?"
1162,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"I'm sorry to hear that, I hope you don't mind sharing with me when it happened. Was it recent or distant?"
1163,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Did it happen recently, or is this a past event that's still affecting you?"
1164,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Was this event a long time ago? Or perhaps something that happened more recently to you?
1165,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"The cause of this anxiety, is it perhaps something that has happened in the past few days or does it feel more distant?"
1166,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"Ah, I see. Is this something that's happened recently or a while ago?"
1167,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Would you like to tell me what event triggered these feelings, was it a recent one or a distant one in the past?"
1168,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,Did this thing happen recently or is it something in the past?
1169,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Is this something that has happened more recently or in the past?
1170,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Is this something that happened recently, or something from the past that's still on your mind?"
1171,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,Did this event happen recently or is it something that has been on your mind for some time?
1172,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Ok I see, please tell me more about it. When did this happen, recently or a while ago?"
1173,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"How long ago did this happen, was it recent or distant?"
1174,Male,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"I'm sorry to hear it. When did this happen, recently or a while back?"
1175,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"When did this happen, was it recently or a while ago?"
1176,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Okay thank you, I'm glad you're comfortable talking about this. Was this event that caused your anxiety recent or a while ago?"
1177,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"Did this happen recently, or is it a memory from the distant past?"
1178,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"I'm sorry to hear that, I hope you don't mind elaborating a bit further. Did this happen recently, or was it further away in the past?"
1179,Male,18-39,Anxious,Was this caused by a recent or distant event (or events)?,Did this happen recently or a long time ago?
1180,Female,40-69,Anxious,Was this caused by a recent or distant event (or events)?,"I understand this may be difficult for you to talk about. May I just ask, is it something that happened recently or a while back?"
1181,Female,18-39,Anxious,Was this caused by a recent or distant event (or events)?,"I see, I'd like to know more about what happened. Was this recent or something that happened a while ago?"
