,text,labels
2574,I just feel really angry lately.,1
2576,我很生气，因为我找不到借记卡。,1
2577,就像一座即将喷发的火山。,1
2578,Not that great. I found out that my grandmother doesn't have long to live.,0
2579,不好。我的狗今天被安乐死了。,0
2580,我并不像我想的那样快乐。,0
2581,I am a little upset and depressed this afternoon.,0
2582,我今天过得很愉快，这里没有抱怨。,2
2583,不太好。我丈夫刚失业。,0
2585,My manager scolded me so i am angry,1
2586,I am feeling well.,2
2587,老实说，我今天感到有点焦虑。我昨天见了一个朋友，现在他们被告知需要自我隔离。,3
2588,你问来干什么,3
2589,我很好谢谢你，我刚刚收到一个好消息,2
2590,Not feeling good due to my inability to attend a family function.,0
2591,我感到孤独,0
2592,"Not good, I had a very bad day today.",1
2593,再好不过了！昨晚我的彩票号码出来了，我要辞职了。,2
2594,"I'm scared, my abusive ex has tried contacting me again.",3
2595,I feel very happy for getting a promotion,2
2597,一个白痴差点造成车祸，让我很生气。,1
2598,I hate everyone today.,1
2599,Feeling hum drum things did not go well at work today.,0
2600,"I am not doing great, I just can't face the day.",3
2601,感觉一切都没有希望了。,0
2602,I'm feeling really down.,0
2603,我很无聊，我一个人在家,0
2604,I am totally irritated about my friend's actions.,1
2605,我只是一直很生气,1
2606,今天我心情非常低落。我只是没有一个美好的早晨。,0
2607,"I feel anxious about my career, not sure what I'll do when the pandemic is over",3
2608,"I am not feeling great, I have been working too hard lately with little time for self care.",3
2609,不太好，因为银行搞砸了我的支票账户。,1
2610,我今天很伤心，昨晚我失去了一位亲爱的朋友。,0
2611,I'm great,2
2612,I am feeling sad today as I have fought with my partner,0
2613,不是很好。我想辞掉我的工作。,1
2614,我今天真的很沮丧,0
2615,"I feel so anxious, I don't think I can cope.",3
2616,I've been better. I'm waiting for my test results and I'm nervous about the result.,3
2617,I'm fine,2
2618,I'm really annoyed right now. I just had an argument with someone who accused me of something I didn't do.,1
2619,我感到活着和幸福。,2
2621,I've got a lot on my mind.,3
2622,我从未如此快乐,2
2623,我感到害怕，因为我不确定我将来想要什么职业,3
2624,I am feeling stressed.,3
2625,"Pissed, completely over all this. I just walked out on my job.",1
2626,I am stressed that I will not get my work completed on time,3
2627,我对我的搭档很生气，我发现他们出轨了,1
2628,"I feel terribly lonely, I don't have any friends, or a boyfriend",0
2629,I'm feeling great at the moment.,2
2630,我无法停止哭泣。,0
2631,"Not feeling good, I am really struggling.",0
2632,不太好。由于压力，我最近一直感到悲伤和昏昏欲睡。,0
2633,我只是想打人，真的。我现在对一切都感到厌烦了。,1
2634,I can't stand my life and apparently neither can my partner because she's gone.,1
2635,"I'm infuriated with my partner, I found out they cheated",1
2636,I feel like something bad could happen and I'm afraid that it will.,3
2637,我很失落,0
2638,真的很糟糕 - 真的很担心，真的觉得可怕的事情总会发生,3
2639,我不断发现自己不由自主地握紧拳头。我感觉我的神经被击中了，我快要爆炸了。,1
2640,Things are weighing me down.,3
2641,我觉得我可能得了重病但不想看医生,3
2642,I'm pissed off,1
2643,"I'm not doing to well, my anxiety is kicking my butt.",3
2644,哦，甚至不要让我开始！,1
2645,"I don't know, why are you asking me? Who asked you to ask me?",3
2646,我今天很放松，是我的休息日,2
2647,我今天感到非常紧张和焦虑,3
2648,I am feeling kinda weak and depressed.,0
2649,I'm feeling a bit blegh like something bad is going to happen and I can't stop thinking about it,3
2650,积极的,2
2651,我感觉很好，因为我刚刚发现我通过了考试,2
2652,到目前为止，我讨厌我的一天。,1
2653,Really great,2
2654,Anxious!! I am 3 days late on my period now and I am NEVER late!,3
2655,非常感谢您的提问！,2
2656,"I'm ok, but i have this weird feeling like something scary is about to happen to me",3
2658,今天，我真的很满足。,2
2659,我想我不能再继续下去了。,0
2660,一点都不好，我丢了工作。,0
2661,刚过，最近没太多精力做事,0
2662,Horrible. I'm just so sad.,0
2663,I don't feel like doing anything.,0
2665,Things could be better. I have been feeling sad and lethargic lately due to stress I think.,0
2666,Today my heart feels like it is racing. Im not feeling good and I think I just need to be alone.,3
2667,"My family is driving me nuts, I can't stand them",1
2668,我对我朋友的不当行为感到愤怒。,1
2669,I feel ready to fight.,1
2670,不好，我和妈妈吵架了。,0
2671,我今天感觉很棒！谢谢你。,2
2672,great,2
2673,I am feeling stressed today as I have a deadline to meet.,3
2674,完成了本周的工作，我感到很满足，现在可以放松了,2
2675,I am afraid that my child is suffering. They have a fever,3
2676,I am glad that my boss chose me for that promotion,2
2677,I feel very worried about our future,3
2678,我害怕我所爱的人可能会发生不好的事情,3
2679,我今天很焦虑，一切都感觉很压倒性。,3
2680,我今天有点不高兴。,0
2681,I'm a little worried and stressed to be honest.,3
2682,"Thanks for asking, I'm in a good place",2
2683,I am mad because my cats have ruined my favourite rug,1
2684,"I'm fine, everything is good for the most part.",2
2685,我做得不好，我的焦虑正在踢我的屁股。,3
2687,我生气了，你怎么看。不要再问这些问题了。,1
2688,"I'm ok, but i feel like we might loose the soccer game tonigt",3
2689,我太生气了，我可以杀了人。,1
2690,I am worried that I will run out of money before payday.,3
2691,Not so good; I am missing a birthday party because I am ill.,0
2692,情绪真的很低，我发现大多数日子都很难起床。,0
2693,Sad,0
2694,我对我儿子很生气，因为他今天没有吃午饭,1
2695,"I'm feeling really on edge today, i just can't seem to shake this feeling of dread",3
2696,If I'm being honest I could probably break something at the moment. I have failed one of my classes.,1
2697,I'm afraid that something bad is going to happen to me.,3
2698,"very happy, my heart is full.",2
2699,"I feel furious, like I can't even think straight.",1
2700,Not great.  Everything seems to be frustrating me lately and it's taking a lot of effort for me to remain calm.,1
2701,I keep finding myself involuntarily clenching my fists.  I feel like my nerves are shot and I'm about to explode.,1
2702,"I am not feeling well, me and my girlfriend broke up today.",0
2703,我感觉不太好。我男朋友昨天和我分手了。,0
2704,I just dont want to deal with this right now.,1
2705,"I'm good, ready for the day.",2
2706,"So very sad, I am reliving a sad day on its anniversary.",0
2707,我想砸人的脸。现在的人都是混蛋。,1
2708,我今天应付得不太好,3
2709,Nothing is well,0
2710,"Not great, things are really disturbing me at the moment.",3
2711,"It is a wonderful day, and I am feeling great.",2
2712,谢谢你的提问，今天很困难，有点焦虑，它变成了恐惧,3
2713,真的很好，睡了一个好觉。,2
2714,I am angry at the whole world!,1
2715,我对我的工作很生气。我感到被困在其中，这让我感到沮丧。,1
2716,I think my girlfriend has been lying to me and it's making me anxious,3
2717,最近几天我的心情一直很低落。,0
2718,我做得很好，我的心情很好。,2
2719,今天一切都糟透了。,1
2720,一点都不好。我最近真的很怀疑自己。,0
2721,I'm angry,1
2722,I feel fantastic,2
2723,我怕我的孩子生病了,3
2724,超级好,2
2725,I don't know what I'm feeling,0
2726,"I'm very angry, people in my work group exclude me for nothing",1
2727,"Please leave me alone, I am miserable.",0
2728,我害怕我会失败,3
2729,"Ok, but I feel irritated.",1
2730,I'm feeling very angry today,1
2731,"Actually, I am mad about how much it will cost to buy heating oil this winter.",1
2732,I am really unhappy,1
2733,我今天很高兴，因为我明天放假。,2
2734,"Not good at all. Im furious, just got into a fight with my partner.",1
2735,I'm afraid that my girlfriend may be cheating on me,3
2736,我的母亲刚刚去世，我无法停止哭泣。,0
2737,I am incredibly frustrated.,1
2738,Been a bit down in the dumps since I lost my job last year,0
2739,我觉得我今天已经实现了我想要的一切,2
2740,我今天很沮丧。,0
2741,我感觉准备随时斗争的紧张。,1
2742,I am feeling sad,0
2743,I'm not doing so well. I've been having relationship troubles.,0
2744,我生自己的气。,1
2745,I'm angry with my spouse,1
2746,I am mad at my boss for embarassing me in front of my coworkers.,1
2747,I am very on edge today,3
2748,I'm feeling rather sad at the moment,0
2749,这一天过得很好，我儿子拿到了冠军,2
2750,我对上周在工作中发生的事情感到很生气。,1
2751,我生自己的气，因为我不能减肥，也没有自制力,1
2752,"Just okay, I guess. Feeling more down than up.",0
2753,我现在很生气，因为我没有通过考试,1
2754,我感觉不太好，我很焦虑,3
2755,我被悲伤淹没,0
2756,I am concerned that my girlfriend may have an affair,3
2758,我感到很沮丧，因为连续一周都在下雨。,0
2759,我感觉很棒，工作很棒！,2
2760,I feel brilliant!,2
2761,I am so happy right now.,2
2762,我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
2763,"I'm not feeling great, I'm quite anxious",3
2764,心情低落，男朋友跟我分手了,0
2765,一切都感觉很顺利，很开心，谢谢！,2
2766,I am not ok,1
2767,Great! My lottery numbers came up last night and I'm quitting my job.,2
2768,"I am worried about a project that I have done, as I am anxious that I might have made a mistake.",3
2769,I am feeling great thank you.,2
2770,I'm feeling super!,2
2771,"I am feeling over the moon today, nothing can bring me down.",2
2772,在垂头丧气。我丈夫已经回办公室工作了，我一个人挺孤独。,0
2773,I am feeling a bit anxious today to be honest. I met up with a friend yesterday and they have now been told they need to self isolate.,3
2774,不好，我今天过得很糟糕。,1
2775,I am feeling so good today!,2
2776,"I'm feeling really down, depressed, I can't find a job anywhere.",0
2777,Awful. My Mom scolded me about being messy when I have been trying to clean up after myself.,0
2778,I'm feeling good today because I managed to finish all my work,2
2779,今天心情好,2
2780,I am feeling so happy and content with my new partner.,2
2781,我一直看中东的新闻报道让我更加焦虑。,0
2782,I'm not at all fine.,1
2783,我觉得有点难过。我担心失去工作。,0
2784,感觉真好,2
2785,The looting that is going on in our country has me fearing for my life and those whom I love.,3
2786,"I am feeling wonderful thank you, I have just been told that I am being nominated for an award.",2
2787,I lost a close friend today and feel really sad and lonely.,0
2788,I am not coping. I just feel like I could cry all the time.,0
2789,Not good at all. I just want to hide in my room and sleep from all of the turmoil in the world.,0
2790,"I'm fine, I guess.",0
2791,"I'm feeling great thank you, perfectly content",2
2792,I am afraid of not succeeding in my job and feeling like an impostor.,3
2793,I am angry at my friend's misconduct.,1
2794,我感觉不太好，我担心面试。,3
2795,I just can't face the day. I'm sorry. I need to be alone right now.,3
2796,不太好，我希望今天早点过去。,0
2797,我做得很好，谢谢你的提问！,2
2799,Much better. There is a lot to be grateful for right now.,2
2800,太棒了，真的太棒了,2
2801,I'm quite down. I had a disagreement with my sister.,0
2802,I am elated I just passed my exam.,2
2803,"I'm so frustrated! My parents just don't understand me, no matter what I say.",1
2804,It's their fault that I feel the way I do.,1
2805,我今天很伤心，因为我和我的伴侣吵架了,0
2806,I can't seem to ever feel happy anymore because I have been saddened from losing my job.,0
2807,Why do you ask me that?,3
2808,我感觉自己站在世界之巅！,2
2809,A bit worried.,3
2810,我没有心情和别人说话。,1
2811,I'm feeling very short tempered,1
2812,I am very upset right now,0
2813,"Awful, feeling scared and jumpy",3
2814,我很生气，因为我的狗在我外出工作时撕毁了我最喜欢的沙发。,1
2815,My child is ill,3
2816,我过的不太好，我真的无法面对这一天。,3
2817,我现在感觉很紧张。,3
2818,我很高兴因为我和我的朋友出去了,2
2819,I've had a fight with my partner and I feel really sad. I feel that it was my fault.,0
2820,"Really good, got a good night's rest.",2
2821,I am afraid of my cats getting ill.,3
2822,I am feeling very afraid today.,3
2823,Like there's a black cloud hanging over me.,0
2824,I am being persecuted.,1
2825,"I'm feeling under the weather today like there is something clenching my heart, and squeezing it",3
2826,我感觉很棒,2
2827,还不错，事情进展顺利,2
2828,Hopeful,2
2829,Just pissed off about everything,1
2830,Nothing seems to be going right and I can't get anybody to listen to me.,1
2831,Doing well thank you,2
2832,I am not well at all... I am totally disheartened,0
2833,"I'm doing great, thanks for asking!",2
2834,我感到有压力,1
2836,"I'm great, how are you?",2
2837,我不能更快乐,2
2838,uncomfortable,3
2839,太好了，今天是我的生日,2
2841,I feel angry right now.,1
2842,我今天感到不安,3
2843,"I'm not having a good day, can you help me? Please, help me, will you help me?",3
2844,超棒！,2
2845,我需要休息一下社交媒体,1
2846,糟糕，昨天我失去了一个亲近的人。,0
2847,I feel anxious because of covid-19,3
2848,"Nothing is going my way, I never have enough money for everything.",0
2849,"Pretty shit today, everything is going wrong.",1
2850,我真的很害怕，因为我一会要去看牙医。,3
2851,Im thankful for where I am at right now.,2
2852,I'm certainly not at my best.,0
2853,今天醒来感觉不到自己，这让我感到害怕。每当我有这种感觉时，总会发生一些不好的事情。,3
2854,Today is just one of those days that I am not looking forward to.,3
2855,我在想我最近和妈妈吵架，这让我很生气。,1
2856,我度过了美好的一天。,2
2857,今天不太好，着急,3
2858,"I'm doing well, I'm in a pretty good mood.",2
2859,"I'm annoyed. Evey time I think I'm on top of things, something else comes along.",1
2860,我不敢相信她欺骗了我，我现在非常受伤和生气。,1
2861,Pretty good,2
2862,今天不太好,0
2863,我有点沮丧。我今天考试不及格。,0
2864,我完全感觉很糟糕,0
2865,太阳出来了，我有一种感觉，这将是美好的一天！,2
2866,I am really happy today.,2
2867,我父亲总是说我愚蠢和懒惰。,1
2868,I'm well thank you,2
2869,我感觉非常好，充满希望。,2
2870,是的，我很好,2
2871,这是美好的一天，我感觉很棒。,2
2872,我担心我不会按时完成我的工作,3
2873,I wish I could be happy.,0
2874,恐怕我不能按时完成所有这些工作,3
2875,我真的很生气。我不公平地失去了工作中的大晋升。,1
2876,我有些害怕，因为城里所有的骚乱让我担心自己会出事，否则我将无法获得食物和必需品。,3
2877,我今天很生气。,1
2878,I am not feeling good today. I am pretty anxious and upset.,3
2879,今天是个好日子,2
2880,由于无法参加家庭活动，我感觉不太好。,0
2881,我的老板只是因为我胡说八道而解雇了我！,1
2882,我很生气，我的朋友和我男朋友调情，我不知道如何处理。,1
2883,I'm devastated. I can't stop crying. My dog was hit by a car today and died.,0
2884,实际上不是很好，对此感到有些焦虑,3
2885,I have missed my assignment deadline so I am feeling very anxious.,3
2886,老实说，我今天感到很焦虑。,3
2888,我真的很担心我的求职面试,3
2889,"Thank you for asking, today has been difficult with a little anxiousness creeping in, it grows into fearÉ",3
2890,我开始想到我的对象离开我的时候，我很生气,1
2891,一切似乎都不顺利，我无法让任何人听我说话。,1
2892,"I am really stressed today, I feel like there is no light at the end of the tunnel, I'm in arrears with my mortgage.",3
2893,I'm terrified about getting the results today.,3
2894,我感觉很好，谢谢。,2
2895,你知道这有什么用吗,1
2896,我感到压力和担心，因为我的生意下降了,3
2897,I am furious right now because I failed my test,1
2898,I'm not in the mood of talking.,1
2899,I am feeling down,0
2900,我今天对我的股票市场投资组合表现特别满意。,2
2901,"I'm okay, just a bit anxious. I just want this day to end.",3
2902,我今天感到害怕和不安。,3
2903,I'm feeling on top of the world!,2
2904,I'm actually really ecstatic.,2
2905,I am happy to be where I am,2
2906,I am feeling happy because I got into my dream university,2
2907,我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。,2
2908,"Actually, I have been feeling a little down lately.",0
2909,真的很伤心。我不能让自己做任何事,0
2910,我感到害怕,3
2911,I am fucking pissed.,1
2912,I'm really upset about the way my former partner and I split.,1
2913,不好，我感到孤独,0
2914,今天，我既焦虑又害怕。,3
2915,I am worried that my work will not be to a sufficiently high standard,3
2916,Not too good. I just feel empty.,0
2917,"Pissed off, my friend is being really annoying.",1
2918,很糟糕,1
2919,我不好，我恐惧对手,3
2920,"Really bad - just really worried, really feel like something awful is always gonna happen",3
2921,我觉得很烦躁。,1
2922,"I feel awful, my girlfriend dumped me, now I have no one, I am truly feeling down.",0
2923,我不喜欢在人群中，这让我真的很焦虑，有点害怕,3
2924,我担心会有不好的事情发生,3
2925,太可怕了我做了一个非常可怕的梦，这让我感到非常焦虑。,3
2926,I am happy because yesterday it was my birthday and I received lots of presents,2
2927,"I'm feeling great, life is good",2
2928,I failed another class and I'm so mad at myself for it.,1
2929,I have been feeling quite low the last few days.,0
2930,好多了。现在有很多值得感激的地方。,2
2931,我很生气我的老板写信给我。,1
2932,"Not good, I've been really low since X left.",0
2933,我最好的朋友这周搬去了很远的地方。,0
2934,不好，我认为什么都不会改变。,0
2935,I'm afraid that my child may be sick,3
2936,我对我的新伙伴感到非常高兴和满足。,2
2937,我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
2938,"Just getting by, not much energy to do anything lately",0
2939,我感觉很棒我刚从一个小假期回来。,2
2940,Life is good.,2
2941,Terrible! my roommate stole my necklace!,1
2942,我感觉有点虚弱和沮丧。,0
2943,"I've got a lot on my mind at the moment, it's making me anxious",3
2944,我今天非常难过。我一直在想我的母亲，她最近去世了。这很困难。,0
2945,我需要完成的事情太多了，我敢肯定我会忘记一些重要的事情。,3
2946,我觉得很难受。我狗丢了。,0
2947,我想我会惊恐发作。,3
2948,I can't stop crying because I miss my mom so much.,0
2949,我只是不想现在处理这个。,1
2950,I'm shaky and have a feeling of dread,3
2951,我今天好难过,0
2952,"I'm so hateful, the person I trusted the most betrayed me in a way I couldn't even imagine",1
2953,我感觉不太好。我的祖母上周去世了。,0
2954,我需要得到支持,0
2955,I am feeling great today,2
2956,I feel very angry because my son does not obey my instructions.,1
2957,我今天感觉轻松自在,2
2958,我真的很高兴，因为今天没有下雨。,2
2959,Things could be better. I've been down in the dumps lately due to my school grades.,0
2960,我今天不怎么好。,0
2961,我对某人生气。,1
2962,I am totally irritated about the actions of my friend,1
2963,Everything is going well for me.,2
2964,I am feeling apprehensive.,3
2965,我害怕在会议上出丑，我讨厌公开演讲。,3
2966,我心情太好了。,2
2967,I'm feeling great. No complaints,2
2968,"I'm not feeling great, have anxiety",3
2969,I am so angry for something that happened today.,1
2970,I am depressed,0
2971,请别打扰我,1
2972,"I'm really angry right now. I just got passed up for a promotion at work, and it's because one of my colleagues took credit for my idea.",1
2973,我很沮丧，因为我男朋友和我分手了。,0
2974,"I'm having a good day, no complaints here.",2
2975,I've been better. I've definitely been in a bit of a funk lately.,0
2977,我感觉不太好，有焦虑,3
2978,"我不是很好 - 事实上, 我现在很生气。",1
2979,I want to smash someone's face in. People are such assholes these days.,1
2980,我感觉很棒没什么好抱怨的,2
2981,不好，我在工作中度过了紧张的一天。,0
2982,Not too bad at all.,2
2983,I have a lot of stuff going on; I'm mad.,1
2984,我希望我能改变,0
2985,"Very sad, I donÃt have energy today.",0
2986,不是很好。我今天不得不加班两个小时。,0
2987,Don't bother me,1
2988,I am feeling worked up about something that happened at work last week.,1
2989,I suffered a loss due to the pandemic,0
2990,不太好;我因为生病错过了一个生日派对。,0
2991,"I am quite relaxed today, it's my day off",2
2992,I'm not coping so well today,3
2993,I need to take a social media break,1
2994,我怕我不记得我学过的任何东西,3
2995,My best friend found someone else to hang out with all the time.,1
2996,"I feel pissed off, like life is unfair and I am helpless with it.",1
2997,我感到非常生气，因为我的儿子不听从我的指示。,1
3000,I don't feel too good. My mum went into hospital yesterday and I'm waiting for a call to tell me what is happening.,3
3001,一点都不好。我只想躲在我的房间里，从世界上所有的动荡中睡觉。,0
3002,我觉得有点空虚。我的生活中没有任何事情发生。,0
3004,I am feeling great.,2
3005,Pretty bad. I found out that my parents are getting a divorce.,0
3006,我今天感觉不太好。我非常焦虑和不安。,3
3007,我感到害怕，因为我今天必须做演讲,3
3008,I cried before,0
3009,So chill.,2
3010,我最好的朋友找到了一个可以一直出去玩的人。,1
3011,我不好，我对我的搭档很生气，因为他说了一些令人恼火的句子,1
3013,她就是不和我说话了，我不知道该怎么办。,0
3014,"I'm feeling anxious, my exam results are out tomorrow and I may not have achieved what I'd hoped for.",3
3015,我感觉有点摇摇欲坠。,3
3016,"Well, I just feel that nothing is going my way.",0
3017,我厌倦了这种狗屎。,1
3018,就像我需要冷静,1
3019,今天心情很好，期待下午。,2
3020,我有过得更好的时候。,0
3021,You don't have the right to ask this question,1
3022,really really good,2
3023,只是感觉真的处于我生命中的低谷，似乎什么都不对。,0
3024,不是很好。,0
3025,真的不好。我想我的婚姻结束了。,0
3026,I am really down today,0
3027,一点都不好！,1
3028,I feel sad,0
3029,I feel like punching someone,1
3030,I am feeling uncertain and fearful.,3
3031,I cannot control myself in this moment,1
3032,我今天真的很紧张，我似乎无法摆脱这种恐惧感,3
3033,我没那么好，我想一个人呆着。,1
3034,我真高兴。我现在拥有我想要的一切。,2
3035,I'm not happy at all,1
3036,My patner disappointed me so i am angry,1
3037,我只是一直觉得很生气。老实说，我认为我应该得到比这更好的。,1
3038,很棒,2
3040,好的！今天设法将我所有的任务从我的清单中核对出来。,2
3041,不错，谢谢，有点紧张，害怕我不会得到这份工作，只是跑掉了工厂的神经。,3
3042,我感到欣喜若狂,2
3043,"I am feeling stressed out today to be honest, I am worried I won't do well on the interview and then I'm back at square one.",3
3044,I feel on top of the world,2
3045,我没事，就是有点着急。我只想让这一天结束。,3
3046,"I'm in a good mood today, I haven't felt this happy in a long time.",2
3047,I feel so down because my boyfriend broke up with me.,0
3048,有点紧张,3
3049,"Fantastic, thanks. I'm all caught up at work!",2
3051,I am feeling angry. I lost my money,1
3052,I am fantastic and feel I am accomplishing a lot today.,2
3053,I am feeling great today! Thank you.,2
3054,生气又生气。我周围没有人在听我说话。,1
3055,I'm really down about myself today.,0
3056,我不好！我被解雇了，我真的很生气。我在工作中做的一切都是正确的，我有这种感觉是他们的错。,1
3057,我家有人感染了新冠病毒，我现在非常焦虑。,3
3058,"Really low, I find it hard to get out of bed most days.",0
3059,Fuck off,1
3060,I didn't feel like eating breakfast because I was so sad.,0
3061,"I am not doing well, the person I love talking to the most will not even acknowledge me anymore.",0
3062,Terrible! I am furious because my neighbor called my child a bad name because she was mad at him for going into her yard. I think she is a ridiculous person!,1
3063,"I'm really angry at my neighbor, who picked another fight with me this morning for no reason at all.",1
3064,我不好，我真的很难过,0
3065,I have no complaints today.,2
3066,我觉得可能会发生一些不好的事情，而且我担心它会发生。,3
3067,I am not ok today,1
3068,"I feel awful, I didn't pass my classes and I will not graduate.",0
3069,很好，谢谢，你自己呢？,2
3070,I am so angry I could scream.,1
3071,我很高兴马赢了,2
3072,我真的很生气。,1
3073,什么都不好,0
3074,我感到不确定和恐惧。,3
3075,老实说，不是很好。我的猫刚刚去世。,0
3076,我感到有点害怕,3
3077,"I'm always getting kicked down, I'm really mad!",1
3078,I feel fearful. I am not in great health and I'm afraid of getting Covid-19.,3
3079,I am way pissed off today.,1
3080,I'm feeling very nervous about going to the dentist this afternoon!,3
3081,I am so sad today,0
3082,我感觉棒极了，我刚刚减掉了一件衣服尺码,2
3083,"I'm feeling good, thanks!",2
3084,我很好，大部分情况下一切都很好。,2
3085,Today have been a long day and how the meeting went have put me on my heels as to what my future in this company holds,3
3086,"Not great, it's the same shit different day.",0
3088,我今天有点着急，等待一些结果,3
3089,I feel overjoyed,2
3090,我感觉很好，只剩下 30 分钟了，然后我就下班了整整两个星期。,2
3091,我对我的配偶生气,1
3092,I'm feeling wonderful thank you!,2
3093,I feel amazing today,2
3094,"I've had better days, I'm not feeling good and am anxious about things at the moment.",3
3095,我很生气，我工作组的人无缘无故地排斥我,1
3096,不舒服,3
3097,"I'm so happy today, everything is going well",2
3098,I am ecstatic today.,2
3099,我真的对我丈夫很生气，他和我吵架了。,1
3100,好的。你呢？,2
3101,I heard my grandpa has COVID and is in hospital.,0
3102,Really kind of heavy today.,0
3103,I hate everything,1
3104,有点失落的感觉。,0
3105,我很生气，因为我的猫毁了我最喜欢的地毯,1
3106,非常难过，我今天没有精力。,0
3107,不太好。我的姐妹们有地方可去，有事可做。我觉得落后了。,0
3108,我今天感觉很差。我很害怕失去工作。,3
3109,我很生气，因为我打破了一个盘子，碎片散落在地板上。,1
3110,不太好，失望，沮丧。,0
3111,I'm down. I failed my test.,0
3112,I'm not feeling too good. My boyfriend broke up with me yesterday.,0
3113,I am pretty pissed off to be honest.,1
3114,我不舒服。我正在为即将到来的考试感到压力。,3
3115,随着学年即将结束，我有点坚定，我会想念我的学生。,0
3116,我最近对正在发生的政治局势充满了愤怒和仇恨。,1
3117,特别糟糕,0
3118,我对很多事情感到担心，我觉得我无能为力。,3
3119,I am feeling nervous.,3
3120,I punched my ex's car window right through.,1
3121,我现在感到很生气。,1
3122,I am not happy and a little upset at the moment.,1
3123,我现在真的很生气。我刚刚和一个指责我没有做的事情的人发生了争执。,1
3124,我的一个朋友去世了，我感到很失落,0
3125,Anxious because there are some family issues I need to resolve.,3
3126,I'm not feeling so well.,0
3127,感觉从来没有这么好的,2
3128,我真的感到很失落和悲伤。我的伙伴和我分手了。,0
3129,可怕。我只是很难过。,0
3130,I couldn't be better.,2
3131,我真的很着急，我感觉我没有通过考试,0
3132,I do feel a little anxious as I am about to do something I have never done before.,3
3133,我对全世界都很生气！,1
3134,Today I am overwhelmed with joy. My results came back negative.,2
3135,Furious. Everyone is bugging me non stop at work.,1
3136,empty is an understatement,0
3137,对一切都很生气,1
3138,如果其他人试图在交通中切断我，我会爆炸！,1
3139,Not feeling well. My mom was in hospital last night.,0
3140,I'm feeling warm and fuzzy today.,2
3141,I'm livid that I've been totally dumped by my ex and ghosted.,1
3142,我今天感觉很好,2
3143,I'm feeling depressed,0
3144,I'm furious. Nothing is going right!,1
3145,"I have been better, I am worried because I heard a loud ""pop"" when I got up this morning and now my back is sore.",3
3146,我觉得我想打人。,1
3148,我只是感觉真的很沮丧。,0
3149,It is another beautiful day.,2
3151,I'm pissed,1
3152,"All good thanks, no complaints!",2
3153,"I'm mad as a hornet, I want to punch someone.",1
3154,"I'm feeling good today, I passed my exam!",2
3155,我对我伴侣的行为方式感到恼火。,1
3156,我对家乡的情况感到非常生气。,1
3158,我对我朋友的行为感到非常恼火。,1
3159,I'm astounding.,2
3160,我对我的父母很生气，他们总是试图控制我。,1
3161,我的家人让我发疯，我受不了他们,1
3162,Terrible. My boyfriend dumped me.,0
3163,Today's a good day for me.,2
3164,"I thought that I was getting better, but I have been really mad about things again",1
3165,不好，我的狗死了。,0
3166,感觉不好。我妈妈昨晚住院了。,0
3167,A friend died and I feel lost,0
3169,我觉得很可怕，很生气，很可恨。,1
3170,I am not sure that I have studied enough for the exam.,3
3171,I'm very upset because I dropped my phone and now it's cracked.,1
3172,"I am feeling pretty anxious, I'm waiting to hear back about that work project",3
3173,我觉得有很多正能量。,2
3174,我真的很不高兴，我的小狗昨天跑了，我到处都找不到他。,0
3175,我很害怕，虐待我的前任试图再次联系我。,3
3176,我很震惊。,2
3177,我好多了。我正在等待我的测试结果，我对结果感到紧张。,3
3178,我在另一门课上不及格，为此我很生自己的气。,1
3179,我很满足我现在的情况,2
3180,我今天感觉不是特别好的。我很焦虑，不知道为什么。,3
3181,我对今天不是很自信，有一种不好的感觉。,3
3182,我很难过,0
3183,I am feeling amazing!,2
3184,"I'm great thanks very much, I've had a good day",2
3185,我讨厌我接触的每个人。,1
3186,我觉得很烂，我和我朋友吵架了。,1
3187,I am scared. I cannot find my son.,3
3188,I'm angry as hell. I lost a big bet.,1
3189,我的足球队赢得了世界杯，我感到很满足,2
3190,"Terrible. I'm angry at my brother, who I believe is trying to turn the rest of my family against me.",1
3191,"I am fine thanks, God is good and life is great",2
3192,Anxious,3
3193,我气得快要爆炸了——我哥哥真的知道如何按我的按钮。,1
3194,"I am really, really angry. I feel I could burst.",1
3195,我啥都不如意，我从来没有足够的钱做任何事情。,0
3196,I feel really happy today.,2
3197,"I'm feeling fabulous, I've just dropped a dress size",2
3198,我很好，谢谢,2
3199,我今天感觉很好。,2
3200,"Excited to be honest, it'll be the first time in 15 months I've seen my dad.",2
3202,I have a feeling of dread about flying on a plane later. I really have a fear of flying,3
3203,我感觉很紧张。,3
3204,我还好，就是有点着急。,3
3205,I'm worried about what the consequences will be of breaking one of the machines at work. I could lose my job!,3
3206,I am annoyed with my son as he did not eat his lunch today,1
3207,我今天压力很大，我在等一些测试结果,3
3208,I'm feeling grand. Its a lovely day out. How are you?,2
3209,Very disappointed! my teacher wrongfully accused me of cheating,1
3210,我很高兴你问这个问题，因为我最近真的很糟糕。我想我很沮丧。,0
3211,"I am feeling great, thanks, how are you?",2
3212,我今天感到很担心，因为我可能会失去工作。,3
3213,I am really stressed out about my exams,3
3214,我失去了动力，似乎永远无法提高我的成绩，我很难过。,0
3215,我今天过得很糟糕。,0
3216,I'm good thanks,2
