,text,labels
1578,我对公墓管理层写了严厉的答复，作为回报，我收到了一封表格，告诉我我应该放心，关于墓地的最重要的事情是它给死者带来的舒适感 ,2
1579,我不禁感到怨恨和卑鄙 ,1
1580,我感到自私，就像他对我无能为力，这就是为什么我试图邀请人们加入我等待他的原因，但不团结使我沮丧 ,1
1581,我在所有课程中都感觉像是一个失败者 ,0
1582,我谈论很多bcoz，我对这种情况感到不安 ,3
1583,我目前似乎无法想到他而没有感到愤怒和复仇 ,1
1584,如果我发布任何类似于怀孕的事物，我也会感到同样卑鄙 ,0
1585,我像黄瓜一样很酷 ,2
1586,当我感到不安全或触发时，我会用自己的体重作为保护和恐吓因素 ,3
1587,我将它与我的比较，我感到很生气，但我试图现实地使自己平静下来 ,1
1588,我会说我已经上了一些课程，我觉得没有大量有用的收藏，在这种情况下这是不正确的 ,2
1589,我真的感到负担重，我觉得我正在努力努力，或者也许我做得太多，使事情变得更糟 ,0
1590,我只是觉得真的很卑鄙 ,0
1591,我搜寻了我醒来的原因 ,1
1592,我开始感到害怕，所以是时候倒下了 ,3
1593,我在记忆中从未有过任何好处，所以我感到有些担心 ,3
1594,我觉得我所做的贡献是值得的，并带来了一些东西 ,2
1595,我觉得从痕迹晚餐回来了，那里有美味的鸡肉三明治和tater tots mmm mmm mmm，我实际上很期待早上教堂真的不知道为什么，但是我是 ,2
1596,我对我的同事的工人感到暴力，只是为了发出噪音，即使是小声音 ,1
1597,我感到很痛苦，让小事到我一路走来，养成一些讨厌的习惯 ,3
1598,我感觉不再那么聪明了，因为我挫败喷气lag的策略并没有确切工作 ,2
1599,我必须首先从我的潜在客户开始感到非常安慰 ,2
1600,我害怕未来似乎是如此的黯淡 ,3
1601,我注意到，自我警务是由于一个看似所有认识的监督者吓倒的人而发生的自我警务，他挥舞着没有人能真正战斗和赢得胜利的力量 ,3
1602,香港专业教育学院可能已经说过我想说的是她来自哪里，并正在努力扭转局面，但我觉得我觉得我很忠实地尝试了很多尝试，我确实会努力地爬下兔子洞，那里有旧习惯的兔子洞 居住 ,2
1603,我写这篇文章是因为我觉得我不应该被指责，因为这是一件小事，每个人都可以做同样的事情 ,0
1604,我很自豪地说我一直爱上了书籍，现在它变得更加强大了 ,2
1605,我觉得他们是如此不公正地受害 ,0
1606,我觉得昏昏欲睡几乎更糟 ,0
1607,我对一件事感到怀疑，以至于我总是很确定 ,3
1608,我以为我不想要求更多的鹰羽毛，它会开始感到贪婪，但我被吸引到了清理的边缘，那里看到了羽毛的尽头，从某些叶子突出了 ,1
1609,我一直对一切都感到不安全，想知道一切都很好 ,3
1610,我觉得我有这个注定的命运 ,0
1611,我知道这件事，所以我会感到糟糕，嫉妒和失败者 ,0
1612,我觉得我已经成为一个忽视的父母，更多地了解社交网站的需求Facebook Twitter等 ,0
1613,我知道主与我同在，我不应该这样感到我常常感到很孤独 ,0
1614,我知道我不应该让自己被拖下来，但这几乎是不可能的 ,3
1615,我不确定如何使我的眼镜不眩光 ,3
1616,当我和男孩们一起跳舞时，我感到沮丧和生气 ,1
1617,几年后，纽约天际线仍然没有这两座塔，我忍不住感到愤怒 ,1
1618,我害怕吉娜会在学校感到紧张 ,3
1619,当你告诉他们上帝要他们做什么时，我觉得人们会生气 ,1
1620,由于我不去的原因，我现在感到非常小 ,1
1621,我让自己公开我正在尝试帮助其他保持安静的性工作者，他们感到害羞，他们感到艾滋病毒的尽头是艾滋病毒的阳性 ,3
1622,我觉得我比其他明显更聪明和投入这个问题的其他人要说或更多的见识 ,2
1623,我让谈话感到紧张，因为我们已经在错误的意义上摘录了简介，但是我们正处于已经投入了很多时间的情况下，没有回头路 ,3
1624,当我受到某人不当的对待 ,3
1625,我只推荐我认为值得的地方和产品 ,2
1626,即使我过去几年一直在使用同一张手机，但目前已经过时 ,2
1627,我不觉得危险，我不会感到苛刻，一旦它进入我的身体，我就会感到温暖离开 ,1
1628,我在薄薄的毯子下curl缩着你知道那些感觉就像感觉到的人，周围有假缎面边界，并听到我心脏的猛击，因为在大厅里有人在大厅里窃窃私语，说那个女人是一个儿童mo亵儿童 ,0
1629,我整天都隐藏在房间里，艾莉森吓到了艾莉森进入我的房间，开始指责我种族主义 ,3
1630,我想和她说话，但有些我害羞地和她说话 ,3
1631,我经常质疑他对我的感觉，因为我只是一个不安全的人 ,3
1632,我觉得很熟练 ,2
1633,我可以赶上，所以我最终感到沮丧 ,1
1634,我不知道为什么我只是觉得这种关系会更多地使用一些恐惧，因为我处于我的恐惧和嫉妒的位置 ,3
1635,我记得为什么我首先从事这项工作，我可以立即利用大量的精力和喜悦，无论工作的需求如何 ,2
1636,我对此感到很奇怪 ,3
1637,我醒来感到非常激动，仍然感到前卫的WTC ,3
1638,我感到精力充沛，我觉得自己完成了一些事情 ,2
1639,我感到有些压力，认为这次旅行是如此接近现实 ,0
1640,我为自己感到脾气暴躁和悲伤，这并没有太多原因 ,1
1641,我与一个学生进行了交谈，他们已经感到被吓倒了，我认为诚实和乐于助人的话被认为是至关重要的 ,3
1642,我在这里很冷 ,1
1643,当我唯一剩下的人时，我感到有点嫉妒 ,1
1644,当涉及到我的TZ会议或我担心的事情时，我总是觉得自己是一个叛逆的约拿 ,1
1645,我喜欢收到您的来信，所以请随时分享您内心的一切 ,2
1646,我仍然感到很卑鄙和悲伤，我可能应该只是骑 ,0
1647,我叹了口气，因为没有博士，几分钟过去了 ,3
1648,我觉得像占领整个工作室的快乐绿色巨人 ,2
1649,我完成了购物，并确定我至少会在雨中给男人一些钱 ,2
1650,我只是忍不住感到你知道很生气 ,1
1651,我感到非常自豪，我想开始舔邮票 ,2
1652,我感到决心，我说 ,2
1653,我觉得不回电，而不是回电，只是说我不想和你一起出去不再给我 ,1
1654,我想放松一下，让我感到被接受或尽管如此 ,2
1655,我觉得它很粗鲁 ,1
1656,我知道你不耐烦的罗德里克说，我喜欢你觉得这好像花了太长时间，但恐怕大祭司只是不像你那样优先 ,3
1657,我认为我可能会因为多余的激素而感到沮丧，但是由于某种原因，即使我不应该 ,1
1658,我几乎没有回到我的最后一个绝望的醒来的时刻，组装了通讯中心，我对前一天的刺激性升级感到庄重，这是一个庄严的感激之情 ,2
1659,我一直在观看随机YouTuber的新加坡视频，我对无法理解的不了解，我感到非常不满意。 ,0
1660,我有点恼火，因为他把我当场当场 ,1
1661,我感到不安的愤怒的忧郁激怒 ,3
1662,我很幸运有医疗 ,2
1663,我对社会在这么短的时间内可以回归多少感到困惑 ,3
1664,在过去的几周里，我一直感觉真的很紧张，现在我觉得压力已经消失了 ,3
1665,我打扫我真的很高兴 ,2
1666,我想指出，我通常不会在电影中哭泣，正是我的个人情况使我感到有些哭泣 ,0
1667,我认为潮湿或寒冷已经吸引了我，因为我回到家后就被塞在床上，我感到腐烂 ,0
1668,我感觉很好，谢谢 ,2
1669,我觉得我被忽略了，或者也许只是我过分敏感 ,0
1670,我觉得我们去克利夫兰决心将胜利带回家 ,2
1671,我在我的世界中对我的世界感到愚蠢 ,0
1672,我试图回到那一周，当时我感到不知所措 ,3
1673,我终于开始觉得自己在圣维森特（San Vicente）有现实生活 ,3
1674,我对此感到非常高兴，我有点害羞地承认发生了大量的尖叫声 ,3
1675,我实际上有这本书的副本，我很害羞 ,3
1676,我觉得醇厚的蘑菇优于跨极大 ,2
1677,我今天感到特别生气，也许很生气 ,1
1678,自从高中以来，我还没有算过十字脚针迹 ,3
1679,直到我的车开始发出震惊的感觉，我才意识到 ,3
1680,我不愿让我的孩子触摸我的小工具 ,3
1681,我觉得这是一部非常勇敢的电影，没人能使这部电影变得更好 ,2
1682,我对这些智慧之言感到可悲 ,0
1683,我不知道我觉得我不知道发生了什么事，所以我不知道 ,0
1684,我不得不强烈地渴望回去尖叫，因为我感到很生气 ,1
1685,我觉得自己像个贪婪的小ho积龙 ,1
1686,当我看到霍尔夫时，我感觉像个局外人，这使我更不愿迈出第一步 ,3
1687,我为我为我担心的人感到自私 ,1
1688,我感到很烦人，然后我和秃头一样好，当我感到脆弱时，我想保持自己的长度和修剪 ,1
1689,有时我对整个事情感到有些幻灭，希望我是一个有钱的孩子，所以我可以做一些有趣的事情，例如哲学或艺术 ,0
1690,我感到非常烦躁 ,1
1691,我感到沮丧，所以已经决定上床睡觉 ,0
1692,我在摇晃丘比特，因为我感到如此疯狂的id打破了他的腿id杀死自己，如果我是别人，我在自己身边，没有摇晃丘比特，因为我感到很生气，为什么id out他 感觉如此旁边的身份证 ,1
1693,我感到非常高兴，因为终于有一个人使我成为行动中的暴力，每次都不怕哭泣一次，只是希望您能感到我的关心 不再让我哭泣 ,1
1694,当我认为不值得的其他人被允许的爱与我经常虐待的同样的爱时，我是神恩典的巨大虐待者 ,1
1695,我觉得不快乐的听众可以接受狙击僵局凯特·托伊（Kate Tsui ,0
1696,我更好地对待自己，我会感觉更好 ,2
1697,我创造了一个术语，描述了我对这种terrexciped的恐惧和兴奋的感觉 ,3
1698,我对一个可以说一个鲜艳的谈话但感到恐惧或受伤的女孩不感兴趣的女孩 ,3
1699,我可以在舞台上感到脆弱的任何地方感到脆弱 ,3
1700,我头疼，我开始对其他一百件事感到忘恩 ,0
1701,我秦感到他们遭受了折磨 ,3
1702,我感到很生气，让耶稣放下耶稣在十字架上挂在十字架上，指甲穿过他的肉，什么也没说要原谅他们，因为他们不知道他们做什么 ,1
1703,我忍不住对他们想要的东西或他们真正的想法感到可疑 ,3
1704,我确实会爬行人民的东西，有时我会发现自己嫉妒别人所做的或做自己的生活 ,1
1705,我对自己的感受感到很生气，我无法控制它，所以我说话而不是我的愤怒只是漂浮在我的内心 ,1
1706,我发现自己在一个只住了几个星期的地方感到自己想家 ,0
1707,我最喜欢的人给我留给我的一个朋友 ,0
1708,我觉得我们正在做一些事情来保存文学，当时其他媒体在二十世纪可能更迷人或更引人注目的媒体威胁着掩盖这种永恒的故事，以支持什么 ,2
1709,我渴望安全，也可以在不惧怕的情况下感到脆弱 ,3
1710,我没有一些急于起重机的东西，看起来他应该被猜测到易怒的心脏逐渐扩大 ,1
1711,我真的很确信他会尝试Halphazard Im肯定会和我一起回来 ,2
1712,直到您这样做之前，我不会擦它，这确实伤害了我的感情或让我惹恼我 ,1
1713,我原谅自己，我已经接受并允许自己抑制自己在内部和我自己的羞辱的感觉 ,0
1714,我可以选择不吃麦当劳，就像在机场外的其他任何时候一样，我仍然觉得自己可以做任何事情，这让我很生气 ,1
1715,我没有感到疯狂而坚果 ,3
1716,我感到有些摇摇欲坠，我可以控制我的神经 ,3
1717,我坐下时感觉很好，但是一旦站起来，我感到有些恶心 ,2
1718,我真的很烂 ,0
1719,我觉得自己开始疲倦 ,0
1720,我能感觉到它的痛苦，也有一个奇怪的人 ,3
1721,我在腿上感觉到它非常渴望让自己感到自己，但是我的距离毅力开始有所帮助 ,2
1722,我从来没有感到自满，我过去每天都在做或计划或准备几乎躁狂的能量的事情 ,2
1723,我感到羞辱，几乎没有人类 ,0
1724,我把脸推到他的脖子上，感到害羞，以至于他是如此甜蜜 ,3
1725,我开始感到压力减轻和更好 ,1
1726,例如，由于我与某人发生冲突，我首先应该接受我感到焦虑的事实，因此我感到焦虑 ,3
1727,但是我确实对你感到绝对可怕 ,0
1728,我感觉到某事的伤害和屈辱，甚至可能甚至没有 ,0
1729,我对 ,2
1730,我摇了摇头，试图说等我会感觉到我的脸和脖子的后部爆发了寒冷的汗水 ,1
1731,我被世界委屈 ,1
1732,我感到无忧无虑，能够做到 ,2
1733,我认为我有选择的选择，因为我感到失控，我对失控感到恐惧 ,3
1734,我处在那种兴奋的心情中，我认为一切都很棒，动作，运动和改变的可能性使我感到欣喜若狂 ,2
1735,我想借此机会描述本周我感到特别沮丧的一天 ,0
1736,我感到羞辱 ,0
1737,我为害怕脆弱而创造了，只是为了掩盖我所感受到的一切，并寻求我所迎合并舒适地成长为舒适的情感空白 ,0
1738,当太阳升起时，我喜欢出去，看到山上美丽的颜色感觉很酷，我的脸上变得越来越冷的空气变得越来越冷 ,2
1739,我觉得有一阵源于传统国家的才华横溢的女性，这是一件好事 ,2
1740,我不去或不敢告诉他所有这些，因为我知道他会感到冒犯或感到我不会走 ,1
1741,我只是对我的甜蜜法律有这种压倒性的爱情 ,2
1742,我什至不再具有祈祷的能力，当我尝试时，我过去的歌曲或声音打断了，或者感觉到没有人在另一端听到的感觉，就像cr脚的电话那样落下的电话 ,0
1743,当我的男朋友公开让我失望时 ,0
1744,我感到更加精力充沛，不那么肿 ,2
1745,我不确定他是否应该感到愤怒或感到惊讶，因为他在这里回答我在这里见到Okido教授，这让我感到烦恼。 ,1
1746,我相信我是一个投诉人，我感到真正的评论需要发表帮助我们俩 ,2
1747,我感到放心的是，倾听我的精神并拥抱上帝的目的是它自己的回报 ,2
1748,我不得不以隔离的感觉在愤怒和泪流满面的某个地方 ,1
1749,我感到不受欢迎，被排除在外 ,0
1750,即使圣诞节已经过去，我当然仍然有些喜庆 ,2
1751,我不禁感到有些摇晃 ,3
1752,我通常坚持在脚趾上戴这种鲜艳的色彩，但我在美甲沙龙上感到喜爱，这次选择大声 ,2
1753,我觉得我可以在里面打电话给我忧郁的婴儿，然后唱那首旧歌来找我我的忧郁宝贝 ,0
1754,我可以一路返回，再也不会感到满意 ,2
1755,今天我感到非常高兴，今天的贝兹是香港的奥林匹克火炬接力赛 ,2
1756,我看到了更多的骑自行车的人，感觉很外向，我打招呼 ,2
1757,下次我觉得自己的自由感受到威胁，并且知道我有能力在需要时能够改善自己的生活状况时，我只需要面对自己的恐惧。 ,3
1758,我觉得今天有任何迹象表明下周值得怀疑的是，除了新年前夕，还有更多的能量 ,3
1759,我决定休息一下，因为我在课程的下坡部分感到有些危险的两个原因，如果我要做更长的游乐设施，我需要练习锻炼睡眠。 ,1
1760,我觉得这是一个脾气暴躁的中年女士 ,1
1761,我只是感觉有点令人恶意 ,1
1762,我在自己的个人空间中感到不舒服和无助，是时候做出反应 ,3
1763,几周前我上次见到Gross博士，这是第一次像永远的血压一样正常，尽管我感到烦恼 ,3
1764,每当我去滑板场时，我都会觉得我很讨厌 ,1
1765,我觉得尊重他的要求很重要 ,2
1766,我对我对先前的问题的答案感到有些遗憾，说我不想像他一样 ,0
1767,我只是感到有点愤怒 ,1
1768,我感到恶意 ,1
1769,我有一种可怕的感觉，当我疯狂地尝试尽快完成购物中心时，可能已经半小时了 ,3
1770,我觉得我没有足够的时间去做自己的差事，除了我以外，除了我外，我的眉毛拔下了我的头发，我的头发赎回了我的头发，几天后，我的衣服在starhub上切了我的sim卡 ,0
1771,我没有那么多桌布，但是椅子很漂亮 ,2
1772,我已经开始对这个简单但潜在的艰难步骤感到非常愉快的缓解 ,2
1773,当我感觉到时，我会哭泣，因为我相信一切都有一切甚至流泪，我会勇敢地勇敢地，永远不会感到难过为自己站起来 ,2
1774,除了这个奇怪的小部队没有压住我的中指的伴侣或拇指 ,3
1775,我意识到，尽管我喜欢每天开始和完成一幅画的挑战 我爱 ,1
1776,我只想再次感到冷 ,1
1777,我在上一个博客中说，最近我感觉很烂 ,0
1778,我仍然觉得我有东西可以提供，我很高兴能帮助这家俱乐部在英超联赛中的地位 ,2
1779,我真的很赚钱，我带朋友去吃晚饭，这样我就可以慷慨大方，并在我的生活中再次流动 ,2
1780,我觉得自己的心脏发麻，我想我一定很开心 ,0
1781,我在很多方面都感到不耐烦，但我同样意识到，在本赛季我的IM时学习一切很重要 ,1
1782,我开始感到精神上的耗尽 ,0
1783,我对这些女性特征感到负担 ,0
1784,我不仅在吃一两个纸杯蛋糕，要么我狂饮秘密吃甜点，然后觉得我毫无用处和愚蠢 ,0
1785,我穿着一件流动的孕妇礼服，让我感到一切都很可爱 ,2
1786,我感到很生气，而Elyce离开了，享受了我一生中唯一的快乐 ,1
1787,我觉得我们轮流互相支持，这反过来已成为我的文化 ,2
1788,我感到无精打采的焦虑，让我感到不知所措，我的丈夫告诉我不要担心任何 ,0
1789,我觉得一年中的这个时候开始为圣诞节音乐注入，感觉不太快乐，这不好 ,2
1790,我感到伤心欲绝 ,0
1791,我很高兴和感激两天，只是看到我在拍摄中生活的奇迹，看到更多的蝴蝶蛇绽放天空露的东西，我感到很富有，如此富有 ,2
1792,香港专业教育学院也感到奇怪的烦躁 ,1
1793,我有时会感到不舒服 ,3
1794,在与我最好的朋友打架的过程中 ,1
1795,我觉得我敢肯定，我们所有人都因为那艘船上的任何原因做无子女的人，我想要作为父母的同情心 ,2
1796,我学会了不要让我的情绪在我现在对某事感到非常恼火或生气时，仍然做我自己的情绪 ,1
1797,我在我的个人生活中度过了一个艰难的时光，但是这是我一段时间以来第一次对自己和未来感到积极 ,2
1798,我现在很酷 ,2
1799,我在说这使他更像我的好人之后感到肮脏和骚扰，因为他妈的圣诞老人和他妈的Divas ,0
1800,我有理由感到不仅要比你们两个，而且对那里的许多其他卑鄙的人和混蛋都问我愚蠢的问题 ,2
1801,即使我的纠正措施，我也感到不满 ,1
1802,我在政府服务中担任高职位的人感到害羞地因为社会地位较低，例如SC ST ,3
1803,我不确定我的感受，但它并不是那么令人愉悦，这并不痛苦，但我真的不喜欢它 ,2
1804,我会躺在那儿，怀孕不舒服，将我的指甲挖到我的手掌上，感觉自己变得越来越生气，试图沮丧地哭泣 ,1
1805,我不喜欢你感到奇怪 ,3
1806,我有点激动，但也为她感到兴奋 ,0
1807,我最近一直感到有些哭泣和荷尔蒙，这是我的避孕植入物 ,0
1808,我认为这说伊扎亚对shizuo驯服Vorona而不是相反的事实感到恼火 ,1
1809,我正在台球中使用休息 ,3
1810,我控制了焦虑恐慌发作 ,1
1811,这些天我感到有些烦躁，这与我们将发表的公告有关 ,1
1812,我对她绝对接受自己的无知的方式感到很生气 ,1
1813,我觉得他们今年秋天会很受欢迎，所以我现在很高兴得到一个 ,2
1814,我一直在关注这个博客多年，当我访问它时，我总是会受到启发 ,2
1815,我确定每个人都有自己的复杂理由离开和将其归咎于一个原因或感觉，因为他们都讨厌学术界可能有点简单 ,1
1816,我喜欢强壮 ,2
1817,我被别人包围着我感到烦躁 ,1
1818,我只有当他的朋友和家人不知道自己在哪里时，我才对自己感到贪婪 ,1
1819,我觉得我觉得我需要通过某人电话，他们通常给我足够的怀疑，无论如何我都不想被打扰 ,1
1820,我感到叛逆而不是尝试毒品性和酒精，我永远不会尝试新的头发颜色 ,1
1821,我讨厌羡慕别人 ,1
1822,我看到一场可怕的事故，其中电动机的驾驶员被汽车的前后扔了他的脸完全不在 ,1
1823,我想要它，但是后来感觉过去了，因为 ,1
1824,我让自己感到自己对家人的痛苦 ,0
1825,我星期天早上醒来，感觉那个昏昏欲睡的轻微宿醉感觉 ,0
1826,我觉得我应该很生气 ,1
1827,我觉得他们渴望偷偷溜进我的骨头 ,2
1828,我试图尽可能地放手，我可以控制别人对我的感受，或者他们的行为我可以改变我选择与苦涩的小巨魔互动的方式 ,1
1829,我不知道为什么因为办公室里的其他女孩短发，或者我只是感到叛逆 ,1
1830,从早上醒来到晚上的噩梦，我感到害怕 ,3
1831,每当我想到故事的发展方式时，我都会感到自己很生气 ,1
1832,我不接近他们，但我感到很麻木 ,0
1833,我曾经曾经养过我的老我，没有再有这些想法，我觉得我永远不会以为我在此之前的做法，而我害怕开始上大学，我宁愿在网上上课，所以我看不到任何成员 ,3
1834,我只是很困惑 ,3
1835,我今晚感到胡思乱想 ,1
1836,我醒来时醒来，准备摧毁和杀死某些东西，感到非常恐怖，以至于我对键盘的无辜点击感到非常暴力 ,1
1837,我觉得控制士气的更多互动将受到更有利的欢迎 ,2
1838,我处于NRE的杰出阶段 ,2
1839,我只是对自己的去向和正在做的事情感到非常困惑，这使我感到疯狂，然后需要 ,3
1840,我应该屈服于感到恐惧 ,3
1841,我觉得我已经采取了一些我真正讨厌处理任何相关衣服的事情，并将其变成了我对我的自信心，实际上开始喜欢我穿的东西 ,1
1842,我感到不满，这是我正在听的直到我可以自己做的 ,0
1843,我本来应该把自己的偏见和感情留在门口 ,1
1844,我感到琐碎，有点苦 ,1
1845,我以为，如果我能够阻止其他女性不得不忍受那些可怕的焦虑和孤立感，那么我的噩梦就不会徒劳 ,0
1846,我无法忍受让某人对我不满意的感觉 ,0
1847,我已经很久没去瑜伽了，我的想法感到精疲力尽 ,0
1848,我对我真正喜欢它感到非常害怕 ,3
1849,我想到了更多，但感觉太荒谬了 ,0
1850,我只想像我一样受到重视和接受 ,2
1851,我感到无助和沮丧，一切都错了 ,3
1852,目前我几乎感觉很烂 ,0
1853,我有很多事情想表达我因受伤的痛苦而感到我的感觉 ,0
1854,我觉得它也会很尴尬 ,0
1855,我觉得这部喜剧在几年前出现时被刑事被低估和忽略，但它仍然没有开始获得任何追随者 ,0
1856,我整天感到烦躁和迟钝 ,1
1857,今天我感到非常不满意和不安 ,1
1858,我认为我不应该写关于它们的文章，今天我有点分心 ,1
1859,无论我怎么说，我都很粗鲁 ,1
1860,我感到敌对的人与我眼神交流，不要返回我的微笑或挥手 ,1
1861,我感觉到我似乎很可恨，就像我曾经在戏剧中说话的话一样 ,1
1862,我感到如此和平与安静 ,2
1863,我想在地球上感到快乐，快乐与和平，并对所有男人和女人和小孩子们善意 ,2
1864,当我发现我预订的教练座位被卖给了其他人 ,1
1865,我觉得香港专业教育学院被引入小盗窃世界并打破了ins ,1
1866,我想我的意思是我不讨厌他们，但他们似乎没有充分充实，作者手提袋用Insta的爱来解释为什么他们应该在一起，他们在聚会上彼此见面并立即感觉到拉力，之后很快就掉进了床上 我认为大约一个星期 ,2
1867,出于这个原因，我也感到伤心欲绝，因为这是我的城市我的家 ,0
1868,我今天也放松了很多 ,0
1869,我会打字，好像我在跟自己说话一样更舒适，如果您不喜欢它，我会害羞，那没关系 ,3
1870,我越来越相信这个话题对Mozilla社区非常重要 ,2
1871,我坐在这里在上午在星期五的失业者收集失业率，通常感到卑鄙的人在这里打字 ,0
1872,我有点忽略你的弗里斯特 ,0
1873,我是个人成长作家，同时感到恐惧的沮丧和殴打 ,3
1874,我有点紧张地面对它，因为要踏入我的职业生活学习，是的，我已经成长了 ,3
1875,很抱歉，当您真的很有趣时，我倾向于将它的位置刺入我想去的地方，但我感到有些抑制 ,3
1876,当我不与OB的当地朋友或朋友聚会时，我感到有些伤心 ,0
1877,我今天感到非常出色 ,2
1878,我花了最后三个小时来阅读《哈利·波特》和《死亡圣器》，然后小睡一会儿，然后用我的测试印刷品发货就被包装送货女士醒来，因此不再是粗鲁的 ,1
1879,我感觉更喜欢女士，甚至更优雅 ,2
1880,我再次自我介绍，因为我觉得我与你完全诚实 ,2
1881,我对消除他的痛苦感到无助 ,3
1882,我感到非常乐观，因此甚至会考虑支付额外的费用 ,2
1883,我确定在这个棒球季节开始时这种疯狂的恐慌感会消退 ,0
1884,我感到内心深处 ,0
1885,我感到很担心，我不会为育种者杯提供电视招待会 ,1
1886,我仍然对此感到不知所措，甚至上周参加了州Cscope会议 ,3
1887,我想先游泳，淹没自己，充满了我无望的感情 ,0
1888,我感到恶毒，我看上去她死了，说违法在工作中祈祷 ,1
1889,我只是在内心感到，这不是我所在的地方，就像现在一样，我感到很紧张和拉美，这只是我应该成为的地方的路障 ,3
1890,我很自私，因为他们开始约会后想和他一起出去玩 ,1
1891,我感到非常快乐 ,2
1892,我感到非常恨 ,1
1893,我今天感到可爱的目标空白href http www ,2
1894,我不能让人们欢迎人们感到我的胃移动，我希望我对我的一些学生感到沮丧 ,0
1895,我确实认为您可以带着Pam Pierce的华丽房间获得家庭房间 ,2
1896,我在思考我总是感觉到安德鲁·彼得森（Andrew Peterson）的感觉在知道不完美的痛苦与日复一日地生活之间的那种怪异的紧张关系，尽管仍然有冲动为一种隐藏的喜悦而感激的感觉 在我们看到的下面 ,3
1897,我了解到我觉得非常有价值的是如何进行更好的研究 ,2
1898,我想那是我开始感到紧张的时候 ,3
1899,我有很多年底考试需要修改和完成，但是现在我感到放心，好像我的辛勤工作已经获得了回报 ,2
1900,我写作时通常会感到和平 ,2
1901,我不得不冒险一个猜测，假设您正在寻找一种表达您在情感龙卷风眼中的完全沮丧的方法 ,0
1902,今天我感觉有点感性和情感，我怪我的天气，所以我在重复吞噬了纸箱的巧克力冰淇淋，只让所有的情绪都消失了 ,0
1903,我犹豫尝试与一些看似流行的博客建立联系，并带有巨大的订户列表，我感到被吓倒而不是启发 ,3
1904,我总是读书，但犹豫不决地发表评论，不确定该说些什么 ,3
1905,我本身并不那么脾气 ,1
1906,我发现我真的不愿意照顾某人 ,3
1907,我觉得几乎有点太自豪了，那些人想知道为什么他们会被讨厌 ,1
1908,我犹豫不决，没有目的地，这是不幸的 ,3
1909,我的意思是，您永远不想做的一件事是让女孩感到丑陋和不舒服，因为这不仅会使她担心必须竞争并寻找其他人，而且会破坏您想要的任何东西 和她一起去 ,0
1910,我感觉很漂亮，对我从事的项目和完全改变的项目感到非常兴奋 ,2
1911,我喜欢认识我的读者，所以请随时给我写信 ,2
1912,我觉得睡眠少得多 ,0
1913,我对广告充满了娱乐，但我不确定我对此的看法 ,2
1914,我感觉到我的嘴唇上的凉爽玻璃并打开它们 ,2
1915,我不会从一个极端到另一种深度惩罚，而是如此之快，以至于感觉暴力 ,1
1916,与男朋友吵架 ,3
1917,我不认为再次遇到任何像这样的孩子，我很荣幸能与这些奇怪的球一起成长 ,2
1918,我感到无助 ,3
1919,我感到徒劳和空心 ,0
1920,我仍然可以睡觉，我会不时醒来 ,1
1921,我走进时感到非常紧张 ,3
1922,我个人认为必须受到尊重 ,2
1923,我感到折磨，我不想看到灰色阴影的世界 ,3
1924,我感到更加启发，很高兴回来 ,2
1925,我感到所有人都被爱和错过了 ,2
1926,我曾经感到足够的信任，以使我的梦想与另一个人的梦想紧密联系在一起 ,2
1927,当我觉得它不在计划时，有时我会因某些人分享而感到恼火 ,1
1928,我今天感觉有点抱怨 ,0
1929,我感到整个诊所都急忙 ,1
1930,我觉得我已经踏入了神圣的目的，我每天都活着 ,2
1931,我有一个美丽的聪明女儿，我很荣幸成为她的妈妈 ,2
1932,我感到害怕美丽的女人，他们知道自己是谁，因为我仍在努力寻找我 ,3
1933,如果我不只是感到被击败和击败，id会撒谎 ,0
1934,我非常确定我不能正确表达我对MTV的邪恶网络的感受，不是因为我的词汇有限，而是因为这种词不存在于我们的语言中 ,1
1935,我仍然有些犹豫不决地开始任何新的浪漫关系 ,3
1936,我觉得随着几个月的发展，照片变得越来越少了 ,2
1937,我仍然感到不耐烦，或者我公平的感觉是如此毫无价值 ,1
1938,我现在感到酷刑，想要释放，但知道外面的任何东西都会很明显，所以我只需要骑这个 ,1
1939,我现在觉得没用 ,0
1940,之后我感到非常奇怪，我认为这对自己的尊敬有好处 ,3
1941,我今天被朋友们失望了，我没有任何计划感到非常乐观 ,2
1942,我记得环顾四周，想知道这些人坐在长椅上的谁，也许感觉不足或不被爱，因为他们是同性恋 ,0
1943,我觉得我在整个上学中都有如此可怕的职业道德 ,0
1944,我非常努力地理解您的世界，但我总是觉得人们可能会不愿意理解我的世界 ,1
1945,我哭更多，我伤得多，我觉得我不能做任何有价值的事情 ,2
1946,我发现自己被自己或另一个人重新训练，然后我感到非常受压抑，甚至是沮丧的押韵感觉Mofo ,0
1947,我觉得我确实控制了它而不是猛烈抨击，但我仍然觉得过去一周我会感到沮丧 ,1
1948,我感到无奈 ,0
1949,我一直都很生气 ,1
1950,我最喜欢的东西，我在这里的任何时候都没有急于 ,1
1951,我只是觉得她正在试图将pikeon hole frenchie进入迪斯科女主角在同性恋俱乐部中流行的歌手 ,2
1952,我的一个亲戚变得严重生病，我感到难过，因为我不知道她是否会再次一样 ,0
1953,我也觉得这只是我嫉妒，他真的爱我 ,1
1954,我感到足够勇敢的玛丽安启发餐 ,2
1955,我不得不对另一天匆匆忙忙而感到沮丧 ,1
