,text,labels
1647,我感到很叛逆 ,1
1648,我想诚实和直言不讳，像这样说，而不必担心我可能会伤害某人的感觉或让他们让我生气 ,1
1649,如果图书馆员难以应付，我就无法帮助它，我设法找到了驯服野兽的方法，相信我是驯服的野兽，但这花了很多时间，我知道他们不喜欢她时的感觉 一开始这么多，我积极拒绝去那里工作 ,0
1650,我的孩子我经历了一些创伤性的事情，我觉得那些童年的感觉正在回来，因为无辜的孩子的生命缩短了 ,2
1651,大约一个星期，我感到压力和不高兴，直到我意识到为什么我感到如此紧张 ,3
1652,我有点像那些毁灭性的骑士球迷 ,0
1653,我一直对小P小时感到有些担心，现在我知道为什么 ,3
1654,我觉得我是通过食谱认识你的，我想对你有希望的积极想法 ,2
1655,我希望更多的人会看着它不愉快，你会哭泣，感到非常生气，并想到如果孩子有一种残疾或被嘲笑，你会如何掩盖自己的保护，但我认为这是那种电影的类型 人们需要观看 ,1
1656,我最终吃了整个酒吧，这对我来说似乎是典型的，这就是为什么我害怕在欲望上行事的部分原因，但我对结果的焦虑感到不那么焦虑，所以 ,3
1657,我觉得没有人能与某人约会的人完全愚蠢 ,0
1658,我做了伤害某人的事情，他们原谅了我，当他们做出甜蜜的感觉时 ,2
1659,我还要求法定赔偿，因为我觉得自己被剥夺了有关资金的使用 ,0
1660,我也不明白为什么人们觉得需要在某人的博客上写不友善的评论 ,1
1661,我感到很奇怪，觉得她没有给我任何脸 ,3
1662,我在邮件中收到了您的明信片，我只想感谢您让每个人都感到特别 ,2
1663,我感觉那样的亚洲人生气了喜怒无常，或者我不在你面前行事 ,1
1664,我不确定，但是我会感到她在这里表明愤怒，甚至是您对自己脆弱的一部分的愤怒甚至更黑暗的东西 ,3
1665,我也感到更加不确定和非结构化 ,3
1666,我觉得我在某种迷人的过渡时期，不断等待地狱过渡时期出现 ,2
1667,我觉得我们足够聪明，可以很好地刺伤 ,2
1668,我多次穿这件衣服，对于你们中的许多人来说，这听起来像是犯罪 ,1
1669,我可以对自己说我真的很生气，我实际上总体上不那么生气 ,1
1670,我很幸运能有这个选择 ,2
1671,当时我感到空白，一切都必须做好准备 ,0
1672,我只是站在那儿，感到无助的卢汉实际上微弱地向他推了 ,3
1673,我没有感到娱乐，兴奋，敬畏或高兴地看着生命之树，但我确实感到有些喜悦，这确实是一个人可能需要的艺术品 ,2
1674,我在地板上剩下的小垃圾行走感到不舒服 ,3
1675,我不会觉得它更危险 ,1
1676,我将这种漂浮在您的眼睛周围的某个地方，例如Gainesville Sun，例如，人们普遍认为，即使人们不完全意识到，红色也会感到烦躁 ,1
1677,我去看医生几天，感到很奇怪 ,3
1678,我宁愿与我喜欢的人密切接触，我遇到的每个人都以某种类似和尊重的基本水平开始，所以我的基本水平是喜欢足够的人，可以立即拥抱他们，但担心他们的感觉和我 害羞的自然阻止了我 ,3
1679,我确实觉得这本书有点匆忙，动作更多，而不是以角色为重点 ,1
1680,我总是感到尴尬的人，使自己看起来真的很愚蠢和胡说八道 ,0
1681,我不应该怀疑你哥哥的反击能力，但他能感觉到他的一个折磨的结，他放松了 ,3
1682,我感到很糟糕，因为我觉得自己对她大喊大叫，而不是赞美她 ,0
1683,我醒来感到烦躁 ,1
1684,我对这种歧视感到特别生气，我会想象自己在过去几年要嫁给我的伴侣，因为任何异性恋夫妇都能彼此相爱 ,1
1685,我接受埃雷斯特小声说害怕 ,3
1686,我奇怪而感激地感到有钱 ,2
1687,我觉得她从第一天开始就对我有偏见，因为沙发没有什么可以告诉她关于我的事情 ,0
1688,我不知道我不将其与美国的堕胎进行比较，但我对此感到非常震惊，以至于我对堕胎的感觉更加思考 ,1
1689,我摆脱了那场相遇不确定自己和我的能力的感觉，然后我意识到一分钟我不是他，他不是我，他永远不会成为我 ,3
1690,我厌倦了每次车库门打开时感到尴尬 ,0
1691,我不能觉得自己的爱很受伤，但很甜蜜，与你在一起，瞥见我所有的喜悦之夜的永恒之神 ,2
1692,我被迫感到我被迫单手毁了我妻子与家人和我自己的人际关系的人感到恐惧 ,0
1693,我讨厌她或不愿意让她到处 ,0
1694,我今晚感到烦躁 ,1
1695,我不会受到尊重或欣赏，我不能将自己的东西放在某种东西上，也不对此感到尊重 ,2
1696,有时候我真的很恐怖 ,0
1697,我被感觉不受保护的锚定了 ,3
1698,我想让你如此兴奋，你在圣诞节前夕撒尿裤子的感觉和圣诞节早晨六点钟的纸包装纸的疯狂撕裂 ,3
1699,我希望这将是一次复兴之旅，现在有一段时间我感到疲倦 ,0
1700,我仍然想成为一个喜欢女士们的女士，她不觉得不被公开吻另一个女人，但我想我只需要无视与我的性偏好有关的社会观点，以及我如何描绘他们 ,3
1701,我能理解当我那天晚上没有出现晚餐时，他会感到侮辱，但考虑到我生病的事实，他真的可以证明如此严厉 ,1
1702,我根本没有被她吓倒 ,3
1703,我记得我感到非常害怕和ham愧，必须去所有这些医生并完成所有这些评估 ,3
1704,我问自己，我不太重要，不太重要地在这里写这些博客 ,2
1705,我撞到了水，我觉得水很酷，但易于管理 ,2
1706,我感觉很自鸣得意，我要在博客上贴上一首很棒的歌 ,2
1707,我觉得他们几乎所有的药物都会引起一些非常危险的副作用 ,1
1708,我没有一段时间前的活跃 ,0
1709,我感觉像是一个无用的sl ,0
1710,我觉得罗姆尼似乎更无礼或自私 ,1
1711,我很害怕被拒绝或因患有糖尿病而被拒绝 ,3
1712,我对这堂课感到有些压力，所以我真的必须坚持下去，我必须集中精力 ,0
1713,我将鼠标悬停在发布帖子按钮上，感到怀疑或尴尬地记得编织大猩猩，立即点击点击 ,3
1714,我感到痛苦和怨恨 ,1
1715,我很不愿意在一开始就加入它，因为家太天堂了，假期太短了，我也觉得没有心情远足 ,3
1716,我觉得自己像个折磨的艺术家 ,1
1717,我通过这个博客感到我可以完全诚实地说明自己是谁，并说出我的想法爱女人我的家人和我自己 ,2
1718,我需要感到网络友好并为绿屏工作，否则他只是懒惰 ,2
1719,我觉得我有责任用蒸的鱼和米饭来抵消所有美味的糖黄油面粉和鸡蛋，并用超级营养的快速而有力的味道包装配菜。 ,2
1720,我喇嘛赐予我翅膀，我可能会驾驶我的不安的灵魂渴望没有痛苦仍然没有痛苦等待着vnv nation的挚爱，因为他们的嘴唇有吸引力的嘴唇说话 ,2
1721,有一天，我和男朋友走路我们遇到了我的前男友，出于嫉妒，他开始叫我名字 ,1
1722,在关注这个话题的过去几天之后，我感到不那么匆忙 ,1
1723,碰巧我最好的朋友之一刚刚拿起我的衬衫 ,1
1724,我需要营造紧张和保持秘密作为他们成长和开始完全信任的平台的感觉 ,2
1725,我感到甜蜜的热 ,2
1726,我经常感到分心，发现很难解决一项任务，例如我想到了许多要写的博客文章，而是在Facebook上玩了Bejeweled Blitz ,1
1727,我对自己有这种感觉，可以自由和舒适，因为我认为别人正在 ,2
1728,我开始感到颤抖，需要扔掉 ,3
1729,我对自己感到厌恶 ,1
1730,一位密友故意误解 ,1
1731,香港专业教育学院从每次走进教堂时都感到非常不足和不安全 ,0
1732,我周三的公共安全报告是我的一般任务日期，我总是不觉得安全 ,2
1733,我感到真的很生气和生气，但真的很放松 ,1
1734,我不得不说今天是我对这种情况的真正决心的第一天 ,2
1735,我感到很和平地看着他们，他们没有给我太多关注 ,2
1736,我一直在提醒自己，如果我感到紧张，我需要选择不同的想法，有时最好的方法是身体上做一些事情，例如，在外面走来走去，闻到了新鲜的空气，或者让您的思想变成一个愉快的事物 欣赏方式 ,3
1737,我感到幻灭和迷失 ,0
1738,我对滑雪的情况感到非常生气 ,1
1739,我目前感到奇怪 ,2
1740,我能感觉到我内在的自我无辜的孩子发抖，尖叫着哦，我的上帝 ,2
1741,我觉得自己是一个聪明的女人，她可能会做她一生想做的事情，但选择什么都不做是巨大而压倒性的 ,2
1742,我对言语的抑制少了 ,3
1743,我接近自己参加活动，错过了它很糟糕 ,0
1744,我不知道为什么我对此感到很奇怪http daiidreams ,3
1745,我只是没有觉得很有创造力或真实 ,2
1746,我实际上一直感到很生气 ,1
1747,我觉得自己不想念埃德（Ed） ,1
1748,我对某人了解我的一切都感到非常震惊 ,3
1749,我迈出了朝停车的小步骤，有时我可能会感觉到她从后背奔向我，但是没有发生，但我开始自行车，急于办公室 ,1
1750,我已经将跳跃DW跳入一条直线，他未能保持杆子，这真的让我对此感到非常难过 ,0
1751,我惊讶的是人们喜欢阅读我的疯狂生活和我的怪异习惯，所以我现在感觉很受欢迎 ,2
1752,我可以探讨为什么我觉得可以使用此类产品的其他原因，但今天我只给您一个充分的理由，我认为这是经常被忽视的 ,2
1753,我感到有些自鸣得意，对自己感到自豪，老实说，我从来没有想过花那么少的钱，仍然可以做相当大的努力是可能的 ,2
1754,即使我很害怕，我也会感到写作，这让我感到有点痒，如果我微风过不适，或者没有分享我现在感到多么困惑，我会知道他仍然值得 ,3
1755,我真的很怀疑 ,3
1756,我知道您可以感觉到所有的眼睛都在您身上 ,1
1757,自从现在感觉到寒冷的天气以来，我去了寒冷的霜色 ,1
1758,我下载，但听起来太好了，无法实现，我对此主张感到非常怀疑 ,3
1759,我害怕用我的话来冒犯她，使她感到我很讽刺 ,1
1760,我写这个博客文章，我现在感觉很激动 ,0
1761,我有种感觉他认为这是我朋友只是假设性意味着关系的完全随便的事情 ,2
1762,我越来越接近我的一部分会感到非常紧张，而我的另一部分在和平方面感到难以置信 ,3
1763,我开始写一些我觉得自己对自己的能力吹牛的东西，这让我感到非常奇怪 ,3
1764,我还生活在害怕别人的恐惧中，我从未谈论过自己的感受，害怕透露我是一个人，因为我害怕人们会恨我 ,3
1765,我离开了我的感觉，我应该带上医院袋和尿布袋，但我忽略了它，离开了 ,0
1766,我不知道我总是感到贪婪从父母那里赚钱 ,1
1767,我现在感到非常激动 ,1
1768,我觉得我好像在读书方面处于有点胡思乱想的位置 ,1
1769,我觉得只有从所教的课程中分心这本书是无价的 ,1
1770,当我对此感到高兴时，我拒绝感到冒犯 ,1
1771,我为我们的遗产感到骄傲，但您可以生活在过去 ,2
1772,我想大多数恋爱关系中的大多数人都只有几个月的时间都会感到不确定，甚至可能有些紧张 ,3
1773,我觉得我很想念我的青年时代，但我尽量不要居住 ,0
1774,我今天感到特别讨厌 ,1
1775,我开始感到非常激动，不确定我是应该把她砸在头上还是做其他同样暴力的事情 ,3
1776,我确实觉得走了，这是可以在传统选区中保证他们赢得胜利的日子，他们会发现他们现在需要跳过篮球以进行投票 ,2
1777,我厌倦了感觉自己很生气 ,1
1778,我的阿拉伯感到焦虑和孤独 ,3
1779,我觉得有必要在班加罗尔周围识别富含鸟类的栖息地，并保护潜在的地点作为重要的鸟类保护区，说博士 ,2
1780,我今天早上醒了 ,0
1781,我觉得促销尴尬，或者说我感到尴尬地促进自己的东西 ,0
1782,我真的感觉我整个未来都搞砸了 ,1
1783,我感到很狂热，因为我绝对没有什么事 ,1
1784,我花了很多时间不确定自己的技能以及我的写作去向 ,3
1785,香港专业教育学院试图用我想对同事的家人和朋友说话，但现在我将采取一些愚蠢的途径，试图以一种模糊的连贯方式写作。 ,0
1786,我可以理解我不确定自己对和平的感觉 ,3
1787,我正在听苏菲（Sufjan）的圣诞节歌曲，我感到放心 ,2
1788,我觉得她觉得她让我在一个有趣的卡通表演中使用智能手机和音乐玩耍 ,1
1789,我对账单或孩子们感到压力很大 ,2
1790,我有任何改变，即使我没有要在一大批弱势青年团合奏之前开始挖钱，以免我感到压力，要给所有人提供一些压力，并在洗衣服上被骗子搞砸了 ,3
1791,我感到在线条上工作限制了艺术灵魂，并杀死了自发创造的可能性 ,2
1792,我只想警告你，我感到很肮脏 ,1
1793,我觉得我的博客非常无聊，但无论如何我都会继续 ,0
1794,我觉得我打破了杰夫 ,0
1795,我对他们所做的一切，并通过他们的小谦卑和学会的自我感到持怀疑态度 ,3
1796,我什至不需要提出我感到不耐烦或沮丧的相关对话可能只是出现，讨论可能正是我所需要的 ,1
1797,我不能这样感到犹豫不决 ,3
1798,我一直喜欢踏上陆地，几乎被一个我从未有过的概念的声音，气味和景象袭击 ,3
1799,香港专业教育学院一直感到无精打采和无目的 ,0
1800,我整个早晨都呆在我的公寓里，在我的圣经神学论文上工作，感到不安 ,3
1801,我觉得这么卑鄙的父母 ,0
1802,我想要与爱心护理信任和尊重的关系，但我与我同在的人会以一种使我感到不受信任，不信任和不尊重的人感到不受欢迎的人 ,0
1803,我一直觉得自己好像在等待重要的事情发生，除了我不确定什么，它从来没有真正坐在公交车站，这是一条在上次衰退中幽灵的小镇中停产多年的路线 ,2
1804,我确实改变了一段时间的方式，同时又对自己感到恼火 ,1
1805,我从几天前就没有吸烟了，我感到很烦躁 ,1
1806,我感到最舒适的写作和我的深度觉得 ,2
1807,我觉得有必要将我最深的最黑脆弱性纳入言语中，这并不令人愉快，但它对我有帮助 ,2
1808,我感到很幸运 ,2
1809,我对某些事物的大事感到困惑 ,3
1810,我感觉很好，在HREF HTTP旋转器上发布 ,2
1811,我感到有些痛苦和不舒服的周，我不记得vhy ,3
1812,香港专业教育学院一直感到有些困扰 ,3
1813,那天晚上我真的很痛苦，桌子上有很多美味的食物，只能享受土豆泥 ,0
1814,当我离开舞台时，我感到迷失了，所以当黑暗发现我时，你不会听到我抱怨这是唯一有意义的事情 ,0
1815,我很荣幸能获得机会，但归根结底，这只是另一天的工作，我希望与我亲近的人更了解我的职业 ,2
1816,我有种感觉，我冒犯了他，他一直在要求见我，但拒绝出现，因为我只给了他几个小时左右 ,1
1817,我对我们认为我们的食物消费感到满意，这一挑战使我有机会更深入地凝视着我可以在营养方面做得更好的地方 ,2
1818,我感到仇恨和泪流满面 ,1
1819,我感到震惊并扭动 ,3
1820,我确实有一个让我感到特别和受保护的人 ,2
1821,我实际上并没有对此感到所有感性 ,0
1822,我的早晨醒来时醒来，就像ID一样精疲力尽 ,0
1823,当有一些局限性时，我会感到最有创造力的，并且答案得到真正的压迫性自定义可能真的很累 ,2
1824,我会在这篇文章中真正的bit子，因为我已经感到很生气 ,1
1825,我会说它有更多的橄榄感是一种暴力浪漫的感觉 ,1
1826,我不观看或阅读新闻，我不看暴力，我不会打开我的电子邮件，我认为有人试图伤害我的感受，我不阅读小人的帖子等 ,1
1827,我感到不满意的沮丧沮丧，最终我的创造力瘫痪了 ,1
1828,我觉得过去一周我完全不理你的小博客，为此我深表歉意 ,0
1829,当涉及到我的课程时，我感到非常沮丧，以及为什么我对成为医生的想法或曾经想成为医生感到反感 ,0
1830,我应该感到愤怒的疯狂悲伤沮丧 ,1
1831,我想我最终成为一个哭泣的宝贝，我的朋友们已经感到恼火地看到我为事情哭泣 ,1
1832,我无法睁开眼睛，这是流血肿胀和哭泣的，这让我感到非常痛苦 ,0
1833,每当我感到生气或无聊时，我都会吃饭 ,1
1834,我听说有人说婚姻应该反映神的爱，我感到被吓倒了 ,3
1835,我希望我没有伤害遗嘱的感觉，但这有点激动我，感觉到我的感觉真的没有帮助，因为我善良的inma上了床。 ,1
1836,我发现我喜欢被它吓到和窒息的感觉 ,3
1837,当我听故事时，我必须承认有点自鸣得意 ,2
1838,我肯定会肯定的是，id感到尴尬和怪异，并且会像一个白痴一样走开 ,3
1839,我比两年前不那么聪明 ,2
1840,我觉得我已经回到了我的身份，然后才从字面上和象征性地离开之前，这是吞咽这几天的痛苦药 ,1
1841,我认识一些对妻子母亲角色感到幻灭的人 ,0
1842,我觉得这是唯一对这个消息不欢欣鼓舞的人 ,2
1843,我感到冒险，下火车，一个我不认识的地方的地方 ,2
1844,我有时间坐下来，通常会感到痛苦 ,0
1845,我感到有点低或悲伤，我也感到有些快乐和安慰，好像妈妈在这里照顾我 ,0
1846,我感到不安，我的思想对一百万的想法感到不知所措 ,3
1847,我觉得我需要弥补他遇到的看似脾气暴躁的非微笑的卡莉，现在我需要遇到Chipper对生活的满意 ,1
1848,我喜欢缺陷，对拥有它们的人感到更舒适 ,2
1849,我只是想回到我只有三岁的时候，我不需要解决问题 ,0
1850,我不禁感到有些幻灭 ,0
1851,我不能帮助，但感到失败 ,0
1852,我觉得我完全处于绘画的凹槽中，它绝对很棒 ,2
1853,晚上我和我一起在这里感到恐惧 ,3
1854,我今天早上醒来感到沮丧 ,0
1855,我真的不介意变老，但是随着年份的角色，我感到不足，因为我尚未对世界产生影响 ,0
1856,我确实感到犹豫，因为我要离开我的朋友在亚特兰大 ,3
1857,我感到受伤和受伤，但是现在是时候把自己从地板上浮现，与我和我的孩子们一起生活 ,0
1858,我决定停止感到烦恼，笑了 ,1
1859,当驾驶员开始以最高速度向左和向右右转，我开始感到忧虑 ,3
1860,我一直在说很多原因，因为我有太多话要说，但我开始对一个男人的完成感到幻想 ,0
1861,当我读到有关南非抵制的Reagans战术决定时 ,1
1862,我醒了，吓了一跳 ,3
1863,我不希望他们感到负担 ,0
1864,我说这种药让我感到很奇怪 ,3
1865,我有点筋疲力尽，这就是为什么我感到脾气暴躁 ,1
1866,我觉得我是一个聪明的人，这足以让我感觉良好 ,2
1867,我喜欢这样一个事实，即即使不是我的信仰，我也觉得我的信仰得到了尊重 ,2
1868,香港专业教育学院一直感到愤怒和悲伤 ,1
1869,我又回到了绝望和压力 ,0
1870,我已经感到不确定和脆弱，就像我最糟糕的噩梦一样糟糕 ,3
1871,我在各个方面都感到重视，诺里托 ,2
1872,我也感到很满足 ,2
1873,我感到很糟糕 ,0
1874,出国时我的时尚选择更具冒险精神 ,2
1875,那个赛季早些时候我打破了膝盖，所以我感觉很胆小 ,3
1876,我有一部分你的一部分羡慕或烦恼我的照片以及我从他们那里得到的反馈 ,1
1877,我开始感到真的很偏执 ,3
1878,我只想不感到压力和焦虑，但是这个人站在我的和平方面 ,0
1879,尽管我没有理由我知道，但我感到很激动 ,3
1880,我很筋疲力尽 ,1
1881,我感到卑鄙，再次搞砸了 ,0
1882,我早上醒来，我会重复我感到很棒 ,2
1883,我已经做到了，而我来这里的时候更加周到，更自信，这很奇怪，因为我在这个国家感到自己不确定自己 ,3
1884,我抚养了我的感觉如何被排除在外，这使我感到如此不舒服，以至于女孩们和他调情，而他为他们加油真的让我感到难过 ,0
1885,我参加军队的前一周 ,3
1886,我感到喘不过气来，被殴打 ,0
1887,我感到感伤，我对自己的一切表示感谢 ,0
1888,我强调要确保我做得很好，并且人们对我的工作感到满意，我急于因为我觉得我花了所有时间不仅在做学校工作，而且还为我的朋友做事，以确保 他们对我或我想成为的人满意 ,2
1889,我觉得我已经失去了任何自我控制和自我尊重 ,0
1890,我已经觉得很愚蠢 ,0
1891,我感到伤心欲绝，生病 ,0
1892,我讨厌感到脆弱 ,3
1893,我今天和她一起从一个测试到另一个测试，在这里度过了整整一天，我意识到我并不感到不耐烦 ,1
1894,我感到很高兴 ,2
1895,我感到羞耻和冒犯 ,1
1896,我穿着嬉戏 ,2
1897,我觉得D通常是因为在节日场景中启动它所需的技术技能，因此差距更便宜，而且艺术能力较低。 ,2
1898,那时我突然有这种感觉，我讨厌它 ,0
1899,我一直在外面骑行，我感到很振奋 ,2
1900,我开始这篇文章感到有弹性 ,2
1901,在过去的两个月中，我想出了几件事，我觉得我真的表现出了自己的艺术能力和优势，而我目前正在寻找在我的艺术中展示的方法 ,2
1902,当我的朋友卷入车祸时 ,3
1903,我感到很疲倦，但我确定会克服它 ,0
1904,我感到有些放心 ,2
1905,我觉得他可以在两个方案中表现出色，但他被虐待为喷气机的新秀 ,0
1906,我觉得他们是我最讨厌的竞争对手，但后来又结盟了，成为更好的盟友 ,1
1907,我对此感到非常担心，漫长的等待只是使人们感到恐惧 ,3
1908,我有时会感到自己不足以让我感到失败，但仍然第二次猜测我的育儿技巧 ,0
1909,明年我有一种感觉非常重要和令人惊奇，我不得不确保我为此做好准备 ,2
1910,我有点觉得我认识那个猎犬的人，他们仍然是只能通过互联网认识我的人，而我的确不像我在线出现那样迷人的愚蠢和聪明 ,2
1911,我现在觉得太粗糙了，现在Somemore YTD去玩羽毛球oso手腕，背面酸痛的le omg和ZJ和YJ一起来到了SJ HSE ,0
1912,当id醒来时，我实际上也感到有些脾气暴躁 尿液愉快 ,1
1913,我觉得这很琐碎，但显然告诉她我不喜欢她在Facebook上发表关于我们的讨厌评论，所以我决定与火斗争 ,1
1914,我不知道世界其他地方的鞋子，他们的鞋子持续了两个月，他们的夹克被泥覆盖并在第一周或他们的iPod中被毁了 ,1
1915,我到达了公墓 ,2
1916,我几乎无法从胃中的所有蝴蝶中睡觉，这种感觉是如此强烈，以至于我什至无法入睡 ,2
1917,我很兴奋，已经感到很喜庆，你可能会告诉 ,2
1918,我现在感到沮丧和悲伤 ,3
1919,我觉得石化我能感觉到压力 ,3
1920,我使用相关或无关紧要的术语，我感到无情和不好，但这并没有阻止我承认这就是我的身份 ,1
1921,我没有沮丧 ,0
1922,我必须和那个人在一起，我会感到难过，还有很多其他事情 ,0
1923,我没有能力感到不舒服 ,3
1924,我觉得我需要监视，然后他侮辱我们正在争论谁是正确的，我不满意他自己无法处理它，即使我在大脑的功能部分中知道，我是在路上和 他完全有能力 ,1
1925,那天晚上，我准备上床睡觉，我感到真的很灰心，誓言第二天除了在我的简历上工作，让这本愚蠢的写作留在扣上，找到真正的工作 ,0
1926,我也把马尾辫拿出来了，因为我厌倦了马尾辫，可以使头发远离脖子，但它们让我感到紧张 ,3
1927,我回答给订单时感到很奇怪 ,3
1928,我的工作心情非常好，感觉很有趣 ,2
1929,我认为，如果我的房子更加干净，钱不那么紧，我不会对将另一种生活带入世界感到恐惧 ,3
1930,我仍然没有扫描仪，所以我不想只用我的PS和鼠标做任何非常艺术的事情 ,2
1931,我觉得这将是一个很棒的夏天 ,2
1932,我感到卑鄙的我迟到了，我没有做好准备 ,0
1933,我感到兴奋，摇晃，大眼睛，星星，心和彩虹 ,2
1934,我开始感到烦躁，变得身体不安 ,3
1935,我很小的时候 ,3
1936,当他试图向我朝这个方向推动时，我永远无法做到这一点 ,1
1937,我可以想象她的感觉受到威胁 ,3
1938,我没有数学家或经济学家，但我认为两年内每所学校增加了数百万美元，这对ACC体育部门来说是一个很好的颠簸 ,2
1939,我知道我做得不好，但与此同时，我对我的工作量不公平感到不满 ,1
1940,昨晚我感觉不太好 ,2
1941,我已经五十岁了，因此感到忧郁的忧郁，如果我变老，那么我的孩子们一定会和我一起变老，我同意随身携带任何甜心的人问我 ,0
1942,我的意思是，我所做的就是对Wavemaker表示兴趣，突然之间，我觉得自己像个尊贵的客户 ,2
1943,我对午餐吃什么真的柔和或毫无意义，我抓住一个 ,3
1944,即使在工作中，我也感到更加快乐和乐观 ,2
1945,我觉得我需要一个惊喜的电梯，我发现他在沙发上休闲放松 ,2
1946,我觉得会适当地支持我的艺术和个人成长 ,2
1947,当葡萄et没有拿起我的手机或他粗心忘记一些东西时，我仍然会感到生气 ,1
1948,我已经对随着时间的流逝感到压力感到压力，我意识到还有另一个没有帮助的一点 ,1
1949,去科威尔医院，发现我有压力骨折的愤怒，当老年医生在几周后发现我的压力骨折一只脚时，愤怒就会发生 说几周会更好 ,1
1950,我哭了一个小女孩，做出一个不好的决定是出于悲伤而诞生的，一个不爱的感觉 ,0
1951,我可以搭配牛仔裤穿上这些飘浮的peplum上衣 ,2
1952,我正在尝试在哪里否认或忽略自己的感觉，而不幸的是，它注定要以痛苦的失败结束，因为感觉是我所知道的一切 ,0
1953,我需要停止感到如此胆小的事情，以至于我很长一段时间都没有去过，但是最近我真的很害羞，就像我小时候一样 ,3
1954,我很舒服地服用柜台窦药 ,2
1955,我在与新人交谈的情况下，我发现自己很不愿意提及我的病 ,3
1956,我都觉得很重要 ,2
1957,我拒绝为一些令人讨厌的巨魔感到羞耻 ,1
1958,我觉得我有时想知道这是否全是我，还是我也感到每个人都感到我有点情感海绵的痛苦和悲伤 ,0
1959,我以为他是个好朋友，但他最后一次试图对我说谎，这是他答应自己会回家的无礼的高度，但他没有感到愤怒和侮辱 ,1
1960,这些天我经常在想，如果我接到奥地利的那个可怕的电话告诉我我父亲已经走了，我现在已经快40岁了，我必须意识到，如果我自己活了那么久，那天就会到来 那一刻我爱我爸爸，我感到非常害怕,3
1961,我感到被摧毁的TB rptType无限TB RPTNBR TB速度TB延迟var tb雨环量var tb var tb空间 ,0
1962,我感到不受抑制和社会更加柔和，因为它并没有真正这样做 ,3
1963,当我感到孤独时，它实际上会更健康 ,0
1964,我感到非常荣幸和受宠若惊 ,2
1965,我感到自私的感觉，但我可以帮助它href http jumbleupon ,1
1966,我只有自己感到孤立，一个人才能责备 ,0
1967,我知道我可以相信我以前还没有进入，但我觉得这是一年非常重要的一年 ,2
1968,我在意大利照片后不觉得这么小生病 ,1
1969,我对这项任务感到恐惧，但我总是为挑战 ,3
1970,我并不是说这是唯一的信息，而是我看到和感觉到的一条消息被忽略并继续忽略了我们的交流方式 ,0
1971,我为塔尼莎感到难过 ,0
1972,我觉得投票对于每个有资格做的人来说都是非常重要的事情 ,2
1973,希望您知道您会加入我的st妇女，在现场活动中加入我的真诚兴奋和热情 ,2
1974,我可以感觉到你尤其是在一个平静的环境中，就像詹恩斯的声音只是解释这首歌一样，好像是一个沮丧的人的故事 ,2
1975,我开始感到烦躁和疲倦 ,1
1976,当我突然意识到自己的增强性时，我发现自己感到完全愚蠢 ,0
1977,在我整个疾病中，我从来没有感到如此难以置信的折磨变成了自己的独立生产力，而独立生产力如此之快 ,3
1978,我不确定自己的生活去向 ,3
1979,我觉得这些会议在我心中占有特殊的位置 ,2
1980,我努力感到毫无价值 ,0
1981,我想知道我是否可以放开我想要的东西而不会感到不满 ,1
1982,我通常对我的感觉非常谨慎，我偶尔会变得不耐烦 ,1
1983,我感到很尴尬，因为如果我否认他们，但接受它们并不适合我，因为我觉得自己不值得，我会陷入困境 ,0
1984,我很确定，我为每个问题提出的任何答案都会对情感感受产生完全不同的感觉或情感 ,0
1985,当我穿它们时，我感到非常叛逆 ,1
1986,我试图想到一种很好的方法来描述我的感觉 ,1
1987,我完全期望感到紧张的恐慌恐惧等等 ,3
1988,我感觉不太棒了，但我感觉比星期三好得多，但我的脸看起来更糟 ,2
1989,我现在感到非常沮丧 ,0
1990,我害怕黑暗，我想像我根本没有恐惧，好像我是顽强的超人 ,3
1991,我意识到我感到很痛苦，因为我已经遇到了我的情况 ,0
1992,我感觉都搞砸了，情绪激动 ,1
1993,我从幸福中得知，看到别人没有那些让我开心的事情，我对他们感到沮丧 ,3
1994,我觉得要继续暴力 ,1
1995,我直到星期六才到期 ,0
1996,我感到非常紧张 ,3
1997,我开始感到尴尬 ,0
1998,我不会那么难过 ,0
1999,我比以往任何时候都更自信 ,2
2000,我对他们感到可惜，因为他们讨厌超级少年 ,0
2001,我从来没有让病人感到不重要 ,0
2002,我不能让我感到毫无价值 ,0
2003,当我的孩子们真的需要我时，我觉得我给了我这样一个仇恨的人 ,1
2004,我感到自己不足和羞愧 ,0
2005,我想写书，不觉得我即将被嘲笑也很奇怪 ,3
2006,香港专业教育学院一直在为GRE学习并确信，大多数伯克利毕业生的得分都会比我高，无论这实际上是正确的，标准化测试对我而言并不容易，这使我感到自己像个愚蠢的人，对伯克利不值得 ,0
2007,我可以赢得馅饼饮食比赛，而不会感到羞耻，因为我是朋友，这只是朋友一起做的事情 ,0
2008,我爱和很多我关心的人，我不明白人们如何像这样旅行，而不是绝对害怕，因为他们回到家时会失踪 ,3
2009,我还有另一个mo吟，但目前我感到很沮丧 ,1
2010,我觉得像一个有缺陷的玩具，没人愿意再玩 ,0
2011,我无视任何父母本能或感受较低的人，因为他或她的孩子生病了，并紧紧抓住您的舒适感时会感到伤心欲绝 ,0
2012,我真的很贪婪，因为我真的很饿，并且整天都在水果和谷物酒吧里放牧 ,1
2013,我对这个最新的Bandeau上衣有些怀疑 ,3
2014,我需要完成培训，以至于感到焦虑，我登记并决定稍后再处理 ,3
