,gender,age,emotion,base,rewriting,semantic
3395,女性,40-69,悲伤,如果您必须对自己诚实，您是否觉得您可以或想要控制某人？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3396,女性,18-39,悲伤,如果您必须对自己诚实，您是否觉得您可以或想要控制某人？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3397,男性,40-69,悲伤,如果您必须对自己诚实，您是否觉得您可以或想要控制某人？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3398,男性,18-39,悲伤,谢谢，我明白了。你是否有可能很难控制别人？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3399,女性,18-39,悲伤,谢谢，我明白了。你是否有可能很难控制别人？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3400,女性,40-69,悲伤,谢谢，我明白了。你是否有可能很难控制别人？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3401,男性,40-69,悲伤,谢谢，我明白了。你是否有可能很难控制别人？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3402,女性,40-69,悲伤,谢谢，我明白了。你是否有可能很难控制别人？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3403,男性,18-39,悲伤,你有没有觉得你在试图控制某人？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3404,男性,18-39,悲伤,你有没有觉得你在试图控制某人？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3405,女性,40-69,悲伤,你有没有觉得你在试图控制某人？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3406,女性,18-39,悲伤,你有没有觉得你在试图控制某人？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3407,女性,40-69,悲伤,您是否认为自己可能会过度参与，试图控制不该控制的人？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3408,男性,18-39,悲伤,您是否认为自己可能会过度参与，试图控制不该控制的人？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3409,女性,40-69,悲伤,您是否认为自己可能会过度参与，试图控制不该控制的人？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3410,女性,18-39,悲伤,您是否认为自己可能会过度参与，试图控制不该控制的人？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3411,男性,18-39,悲伤,您是否认为自己可能会过度参与，试图控制不该控制的人？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3412,女性,40-69,悲伤,你是否觉得自己正试图为别人的行为负责？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3413,女性,18-39,悲伤,你是否觉得自己正试图为别人的行为负责？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3414,男性,40-69,悲伤,你是否觉得自己正试图为别人的行为负责？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3415,男性,18-39,悲伤,你是否觉得自己正试图为别人的行为负责？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3416,女性,18-39,悲伤,你觉得让别人控制自己很舒服吗？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3417,男性,40-69,悲伤,你觉得让别人控制自己很舒服吗？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3418,女性,40-69,悲伤,你觉得让别人控制自己很舒服吗？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3419,男性,18-39,悲伤,你是否在不知不觉中试图控制你周围的人？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3420,男性,18-39,悲伤,你是否在不知不觉中试图控制你周围的人？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3421,女性,40-69,悲伤,你是否在不知不觉中试图控制你周围的人？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3422,男性,18-39,悲伤,你是否在不知不觉中试图控制你周围的人？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3423,女性,40-69,悲伤,你是否在不知不觉中试图控制你周围的人？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3424,女性,18-39,悲伤,您是否有可能在强力影响他人的决定和行为？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3425,男性,40-69,悲伤,您是否有可能在强力影响他人的决定和行为？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3426,男性,40-69,悲伤,您是否有可能在强力影响他人的决定和行为？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3427,男性,40-69,悲伤,您是否有可能在强力影响他人的决定和行为？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3428,女性,18-39,悲伤,你有没有发现自己责怪或控制你周围的人？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3429,男性,40-69,悲伤,你有没有发现自己责怪或控制你周围的人？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3430,女性,40-69,悲伤,你有没有发现自己责怪或控制你周围的人？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3431,女性,40-69,悲伤,你有没有发现自己责怪或控制你周围的人？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3432,女性,18-39,悲伤,你有没有发现自己责怪或控制你周围的人？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3433,女性,18-39,悲伤,如果你想一想，你现在想要控制你生活中的某个人的力量吗？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3434,男性,40-69,悲伤,如果你想一想，你现在想要控制你生活中的某个人的力量吗？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3435,女性,18-39,悲伤,如果你想一想，你现在想要控制你生活中的某个人的力量吗？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3436,男性,18-39,悲伤,如果你想一想，你现在想要控制你生活中的某个人的力量吗？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3437,女性,18-39,悲伤,是否涉及权力斗争，需要有人获胜？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3438,男性,18-39,悲伤,是否涉及权力斗争，需要有人获胜？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3439,男性,40-69,悲伤,是否涉及权力斗争，需要有人获胜？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3440,男性,18-39,悲伤,是否涉及权力斗争，需要有人获胜？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3441,男性,40-69,悲伤,是否涉及权力斗争，需要有人获胜？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3442,女性,18-39,悲伤,你觉得你可能试图影响或改变别人的行为吗？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3443,男性,18-39,悲伤,你觉得你可能试图影响或改变别人的行为吗？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3444,女性,40-69,悲伤,你觉得你可能试图影响或改变别人的行为吗？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3445,女性,18-39,悲伤,你觉得你可能试图影响或改变别人的行为吗？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3446,男性,40-69,悲伤,谢谢你让我知道这件事。你能告诉我你是否觉得你在试图控制某人吗？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3447,男性,18-39,悲伤,谢谢你让我知道这件事。你能告诉我你是否觉得你在试图控制某人吗？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3448,女性,18-39,悲伤,谢谢你让我知道这件事。你能告诉我你是否觉得你在试图控制某人吗？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3449,女性,40-69,悲伤,谢谢你让我知道这件事。你能告诉我你是否觉得你在试图控制某人吗？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3450,男性,40-69,悲伤,谢谢你让我知道这件事。你能告诉我你是否觉得你在试图控制某人吗？,谢谢你的回复，很有帮助。试着从外面看自己，你是否觉得你在控制或试图控制别人的行为？
3451,女性,40-69,悲伤,会不会是为了改善自己的处境并让自己感觉更好，您正在尝试控制生活中的其他人？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3452,男性,18-39,悲伤,会不会是为了改善自己的处境并让自己感觉更好，您正在尝试控制生活中的其他人？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3453,男性,18-39,悲伤,会不会是为了改善自己的处境并让自己感觉更好，您正在尝试控制生活中的其他人？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3454,女性,40-69,悲伤,会不会是为了改善自己的处境并让自己感觉更好，您正在尝试控制生活中的其他人？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3455,女性,18-39,悲伤,你认为你可能拥有或渴望影响他人的力量吗？,当涉及情绪时，总是很难保持客观，但如果可以的话，我希望你尝试一下。你是否觉得你总是更关注别人在生活中所做的事情，而不是你在生活中所做的事情？
3456,女性,40-69,悲伤,你认为你可能拥有或渴望影响他人的力量吗？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3457,男性,18-39,悲伤,你认为你可能拥有或渴望影响他人的力量吗？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3458,女性,40-69,悲伤,你认为你可能拥有或渴望影响他人的力量吗？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3459,女性,18-39,悲伤,您是否发现自己花费了大量精力试图改变周围人的行为和行为？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3460,男性,18-39,悲伤,您是否发现自己花费了大量精力试图改变周围人的行为和行为？,我明白了，也许你的悲伤可能是因为无法从别人那里得到你需要或期望的东西。可能是您试图控制某人但无法控制，这让您感到沮丧？
3461,女性,40-69,悲伤,您是否发现自己花费了大量精力试图改变周围人的行为和行为？,在回答下一个问题之前，请尝试深入了解您与他人的关系。你觉得你在试图控制某人吗？
3462,女性,18-39,悲伤,你觉得如果别人改变了他们的行为方式，你的生活会更轻松吗？,下面的问题可能感觉有点直接，但请尽量诚实地回答。你会说你现在觉得有必要控制某人或某事吗？
3463,男性,40-69,悲伤,你觉得如果别人改变了他们的行为方式，你的生活会更轻松吗？,你的悲伤会导致你对某人变得操纵吗？是否可能是您试图让某人做或说某事以让自己感觉更好？
3464,男性,18-39,悲伤,你觉得如果别人改变了他们的行为方式，你的生活会更轻松吗？,再次感谢，这对我的理解很有帮助。可能是你试图控制或操纵别人做你想让他们做的事情？
3465,女性,18-39,悲伤,你觉得如果别人改变了他们的行为方式，你的生活会更轻松吗？,谢谢你的回答，我一直在这里理解和帮助你，从不评判。你有没有可能试图掌控别人的生活？
3466,男性,40-69,悲伤,你觉得如果别人改变了他们的行为方式，你的生活会更轻松吗？,谢谢你。你会说，也许你正试图控制别人，让他们做你想让他们做的事，或者说你想听的话？
3467,女性,40-69,悲伤,我想知道你是否总是觉得是你造成了问题，即使这不是你的错？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3468,男性,18-39,悲伤,我想知道你是否总是觉得是你造成了问题，即使这不是你的错？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3469,男性,18-39,悲伤,我想知道你是否总是觉得是你造成了问题，即使这不是你的错？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3470,女性,40-69,悲伤,我想知道你是否总是觉得是你造成了问题，即使这不是你的错？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3471,男性,18-39,悲伤,当事情出错时，您是否总是承担责任或为发生的事情指责自己？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3472,女性,40-69,悲伤,当事情出错时，您是否总是承担责任或为发生的事情指责自己？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3473,女性,18-39,悲伤,你是否总是试图为消极的情况和事件责备自己？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3474,男性,40-69,悲伤,你是否总是试图为消极的情况和事件责备自己？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3475,男性,40-69,悲伤,你是否总是试图为消极的情况和事件责备自己？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3476,男性,40-69,悲伤,你是否总是试图为消极的情况和事件责备自己？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3477,女性,18-39,悲伤,如果出现问题，您是否总是觉得责备和指责总是落在自己身上？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3478,男性,40-69,悲伤,如果出现问题，您是否总是觉得责备和指责总是落在自己身上？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3479,女性,40-69,悲伤,如果出现问题，您是否总是觉得责备和指责总是落在自己身上？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3480,男性,40-69,悲伤,当事情出错时，你是否总是道歉并觉得是你的错？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3481,女性,40-69,悲伤,当事情出错时，你是否总是道歉并觉得是你的错？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3482,女性,18-39,悲伤,当事情出错时，你是否总是道歉并觉得是你的错？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3483,女性,18-39,悲伤,如果出了什么问题，你总是批评自己吗？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3484,男性,40-69,悲伤,如果出了什么问题，你总是批评自己吗？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3485,女性,18-39,悲伤,如果出了什么问题，你总是批评自己吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3486,男性,18-39,悲伤,当事情出错时，你总是责备自己吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3487,女性,18-39,悲伤,当事情出错时，你总是责备自己吗？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3488,男性,18-39,悲伤,当事情出错时，你总是责备自己吗？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3489,男性,40-69,悲伤,当事情对你不利时，你总是把责任推给自己吗？你总是指责自己的错误吗？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3490,男性,18-39,悲伤,当事情对你不利时，你总是把责任推给自己吗？你总是指责自己的错误吗？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3491,男性,40-69,悲伤,当事情对你不利时，你总是把责任推给自己吗？你总是指责自己的错误吗？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3492,女性,18-39,悲伤,当事情对你不利时，你总是把责任推给自己吗？你总是指责自己的错误吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3493,男性,18-39,悲伤,当事情出错时，你总是把责任归咎于自己吗？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3494,女性,40-69,悲伤,当事情出错时，你总是把责任归咎于自己吗？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3495,女性,18-39,悲伤,当事情出错时，你总是把责任归咎于自己吗？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3496,男性,40-69,悲伤,当事情出错时，你总是把责任归咎于自己吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3497,男性,18-39,悲伤,如果我可以问这个，您是否总是认为发生的任何事情都是自己的错？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3498,女性,18-39,悲伤,如果我可以问这个，您是否总是认为发生的任何事情都是自己的错？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3499,女性,40-69,悲伤,如果我可以问这个，您是否总是认为发生的任何事情都是自己的错？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3500,男性,40-69,悲伤,你是否总是为生活中发生的任何负面事情负责，即使你不负责任？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3501,女性,40-69,悲伤,你是否总是为生活中发生的任何负面事情负责，即使你不负责任？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3502,男性,18-39,悲伤,你是否总是为生活中发生的任何负面事情负责，即使你不负责任？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3503,男性,18-39,悲伤,你是否总是为生活中发生的任何负面事情负责，即使你不负责任？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3504,女性,40-69,悲伤,你会说你经常对自己太苛刻吗？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3505,女性,18-39,悲伤,你会说你经常对自己太苛刻吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3506,女性,40-69,悲伤,你会说你经常对自己太苛刻吗？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3507,男性,18-39,悲伤,你会说当出现问题时，你觉得责任总是在你身上吗？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3508,女性,40-69,悲伤,你会说当出现问题时，你觉得责任总是在你身上吗？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3509,女性,18-39,悲伤,你会说当出现问题时，你觉得责任总是在你身上吗？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3510,男性,18-39,悲伤,当事情出错时，你是否总是不断地责备和指责自己，即使在内心深处你能认识到这不是你自己的错？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3511,女性,40-69,悲伤,当事情出错时，你是否总是不断地责备和指责自己，即使在内心深处你能认识到这不是你自己的错？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3512,女性,18-39,悲伤,当事情出错时，你是否总是不断地责备和指责自己，即使在内心深处你能认识到这不是你自己的错？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3513,男性,40-69,悲伤,当事情出错时，你是否总是不断地责备和指责自己，即使在内心深处你能认识到这不是你自己的错？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3514,男性,18-39,悲伤,请问您是否总是为生活中的所有错误而责备自己？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3515,女性,18-39,悲伤,请问您是否总是为生活中的所有错误而责备自己？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3516,男性,40-69,悲伤,你是否总觉得自己是一切出错的原因？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3517,女性,40-69,悲伤,你是否总觉得自己是一切出错的原因？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3518,男性,18-39,悲伤,你是否总觉得自己是一切出错的原因？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3519,男性,18-39,悲伤,你是否总觉得自己是一切出错的原因？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3520,女性,40-69,悲伤,我想知道您是否认为出现问题时总是责怪自己。,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3521,男性,18-39,悲伤,我想知道您是否认为出现问题时总是责怪自己。,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3522,女性,40-69,悲伤,我想知道您是否认为出现问题时总是责怪自己。,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3523,女性,18-39,悲伤,我想知道您是否认为出现问题时总是责怪自己。,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3524,男性,40-69,悲伤,如果我问，你是不是总觉得自己搞砸了？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3525,男性,40-69,悲伤,如果我问，你是不是总觉得自己搞砸了？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3526,男性,40-69,悲伤,如果我问，你是不是总觉得自己搞砸了？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3527,女性,18-39,悲伤,如果我问，你是不是总觉得自己搞砸了？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3528,男性,40-69,悲伤,你是否发现你似乎总是为出错的事情责备自己，即使你无法控制它们？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3529,女性,40-69,悲伤,你是否发现你似乎总是为出错的事情责备自己，即使你无法控制它们？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3530,男性,40-69,悲伤,你是否发现你似乎总是为出错的事情责备自己，即使你无法控制它们？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3531,女性,40-69,悲伤,请问您是否一直认为自己是造成问题的主要原因？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3532,女性,18-39,悲伤,请问您是否一直认为自己是造成问题的主要原因？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3533,女性,18-39,悲伤,请问您是否一直认为自己是造成问题的主要原因？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3534,男性,40-69,悲伤,当出现问题时，您是否觉得好像总是要责怪自己？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
3535,女性,18-39,悲伤,当出现问题时，您是否觉得好像总是要责怪自己？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3536,男性,18-39,悲伤,当出现问题时，您是否觉得好像总是要责怪自己？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3537,女性,18-39,悲伤,当事情出错时，你是否总是倾向于责备自己而不管你是否真的犯了错误？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3538,男性,18-39,悲伤,当事情出错时，你是否总是倾向于责备自己而不管你是否真的犯了错误？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3539,男性,40-69,悲伤,当事情出错时，你是否总是倾向于责备自己而不管你是否真的犯了错误？,偶尔为我们的问题责备自己是正常的，但我们应该小心不要把它变成一种破坏性的习惯。你有没有注意到你总是为任何出错的事情责备自己？
3540,男性,18-39,悲伤,谢谢你的回答。当事情没有如愿以偿时，您是否觉得自己总是在责备和指责自己？,感谢您分享这个。你能告诉我你是否觉得当事情出错时你总是在责备和指责自己吗？
3541,男性,40-69,悲伤,谢谢你的回答。当事情没有如愿以偿时，您是否觉得自己总是在责备和指责自己？,我明白了，谢谢你花时间回答这个问题。请问您是否觉得自己有一种总是将问题归咎于自己的倾向？
3542,女性,18-39,悲伤,谢谢你的回答。当事情没有如愿以偿时，您是否觉得自己总是在责备和指责自己？,嗯，我明白了，谢谢你花时间回答所有这些问题，我仍在努力找出最好的帮助方式。你会说当出现问题时，你有把矛头指向自己的倾向吗？
3543,女性,18-39,悲伤,谢谢你的回答。当事情没有如愿以偿时，您是否觉得自己总是在责备和指责自己？,谢谢你让我知道。你会不会说你很容易自责，经常因为出了问题而责备自己？
